dataset_id,campaign_id,doi,laboratory,apparatus,observable,value,unit,uncertainty,uncertainty_type,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,fuel_composition,oxidizer_composition,definition,source_location,digitized,quality_status,exclusion_reason,source_file,file_doi,experiment_type,residence_time_s,time_s,reported_value,reported_unit,curator,initial_composition
x10100006:gdg1:p2:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,4.7380000000000004e-05,s,0.196314,evaluated standard deviation:relative:unitless,1868.9,1268589.0,1.0,0.2222569065085063,"{""H2"": 0.01424, ""NH3"": 0.03322}","{""Ar"": 0.92051, ""O2"": 0.032029999999999996}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N70H30 mixture; Supp. Mat.: Table S1, Mixture 3 (70% NH3 / 30% H2), p = 10 atm; figure: Figure 5. c), p = 10 atm (red circles)",False,pending_manual_review,,x10100006.xml,10.24388/x10100006,ignition delay measurement,,,47.38,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.92051, ""H2"": 0.01424, ""NH3"": 0.03322, ""O2"": 0.032029999999999996}"
x10100006:gdg1:p3:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,7.854e-05,s,0.196314,evaluated standard deviation:relative:unitless,1704.0,1017302.9999999999,1.0,0.2222569065085063,"{""H2"": 0.01424, ""NH3"": 0.03322}","{""Ar"": 0.92051, ""O2"": 0.032029999999999996}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N70H30 mixture; Supp. Mat.: Table S1, Mixture 3 (70% NH3 / 30% H2), p = 10 atm; figure: Figure 5. c), p = 10 atm (red circles)",False,pending_manual_review,,x10100006.xml,10.24388/x10100006,ignition delay measurement,,,78.54,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.92051, ""H2"": 0.01424, ""NH3"": 0.03322, ""O2"": 0.032029999999999996}"
x10100006:gdg1:p4:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00013806999999999998,s,0.196314,evaluated standard deviation:relative:unitless,1551.0,944349.0,1.0,0.2222569065085063,"{""H2"": 0.01424, ""NH3"": 0.03322}","{""Ar"": 0.92051, ""O2"": 0.032029999999999996}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N70H30 mixture; Supp. Mat.: Table S1, Mixture 3 (70% NH3 / 30% H2), p = 10 atm; figure: Figure 5. c), p = 10 atm (red circles)",False,pending_manual_review,,x10100006.xml,10.24388/x10100006,ignition delay measurement,,,138.07,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.92051, ""H2"": 0.01424, ""NH3"": 0.03322, ""O2"": 0.032029999999999996}"
x10100006:gdg1:p5:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00019874999999999998,s,0.196314,evaluated standard deviation:relative:unitless,1451.9,1081137.75,1.0,0.2222569065085063,"{""H2"": 0.01424, ""NH3"": 0.03322}","{""Ar"": 0.92051, ""O2"": 0.032029999999999996}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N70H30 mixture; Supp. Mat.: Table S1, Mixture 3 (70% NH3 / 30% H2), p = 10 atm; figure: Figure 5. c), p = 10 atm (red circles)",False,pending_manual_review,,x10100006.xml,10.24388/x10100006,ignition delay measurement,,,198.75,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.92051, ""H2"": 0.01424, ""NH3"": 0.03322, ""O2"": 0.032029999999999996}"
x10100006:gdg1:p6:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00053423,s,0.196314,evaluated standard deviation:relative:unitless,1316.9,1012236.75,1.0,0.2222569065085063,"{""H2"": 0.01424, ""NH3"": 0.03322}","{""Ar"": 0.92051, ""O2"": 0.032029999999999996}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N70H30 mixture; Supp. Mat.: Table S1, Mixture 3 (70% NH3 / 30% H2), p = 10 atm; figure: Figure 5. c), p = 10 atm (red circles)",False,pending_manual_review,,x10100006.xml,10.24388/x10100006,ignition delay measurement,,,534.23,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.92051, ""H2"": 0.01424, ""NH3"": 0.03322, ""O2"": 0.032029999999999996}"
x10100006:gdg1:p7:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.0007952999999999999,s,0.196314,evaluated standard deviation:relative:unitless,1265.4,986905.5,1.0,0.2222569065085063,"{""H2"": 0.01424, ""NH3"": 0.03322}","{""Ar"": 0.92051, ""O2"": 0.032029999999999996}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N70H30 mixture; Supp. Mat.: Table S1, Mixture 3 (70% NH3 / 30% H2), p = 10 atm; figure: Figure 5. c), p = 10 atm (red circles)",False,pending_manual_review,,x10100006.xml,10.24388/x10100006,ignition delay measurement,,,795.3,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.92051, ""H2"": 0.01424, ""NH3"": 0.03322, ""O2"": 0.032029999999999996}"
x10100006:gdg1:p8:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00168868,s,0.196314,evaluated standard deviation:relative:unitless,1234.0,1018316.2500000001,1.0,0.2222569065085063,"{""H2"": 0.01424, ""NH3"": 0.03322}","{""Ar"": 0.92051, ""O2"": 0.032029999999999996}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N70H30 mixture; Supp. Mat.: Table S1, Mixture 3 (70% NH3 / 30% H2), p = 10 atm; figure: Figure 5. c), p = 10 atm (red circles)",False,pending_manual_review,,x10100006.xml,10.24388/x10100006,ignition delay measurement,,,1688.68,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.92051, ""H2"": 0.01424, ""NH3"": 0.03322, ""O2"": 0.032029999999999996}"
x10100006:gdg1:p9:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00244005,s,0.196314,evaluated standard deviation:relative:unitless,1206.6,999064.5,1.0,0.2222569065085063,"{""H2"": 0.01424, ""NH3"": 0.03322}","{""Ar"": 0.92051, ""O2"": 0.032029999999999996}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N70H30 mixture; Supp. Mat.: Table S1, Mixture 3 (70% NH3 / 30% H2), p = 10 atm; figure: Figure 5. c), p = 10 atm (red circles)",False,pending_manual_review,,x10100006.xml,10.24388/x10100006,ignition delay measurement,,,2440.05,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.92051, ""H2"": 0.01424, ""NH3"": 0.03322, ""O2"": 0.032029999999999996}"
x10100007:gdg1:p1:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00011007,s,0.153397,evaluated standard deviation:relative:unitless,1600.6,118550.25,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 1.2 atm; figure: Figure 5. d), p = 1.2 atm (black triangles)",False,pending_manual_review,,x10100007.xml,10.24388/x10100007,ignition delay measurement,,,110.07,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100007:gdg1:p2:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.0001835,s,0.153397,evaluated standard deviation:relative:unitless,1409.1,110444.25000000001,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 1.2 atm; figure: Figure 5. d), p = 1.2 atm (black triangles)",False,pending_manual_review,,x10100007.xml,10.24388/x10100007,ignition delay measurement,,,183.5,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100007:gdg1:p3:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00041224999999999996,s,0.153397,evaluated standard deviation:relative:unitless,1252.2,126656.25,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 1.2 atm; figure: Figure 5. d), p = 1.2 atm (black triangles)",False,pending_manual_review,,x10100007.xml,10.24388/x10100007,ignition delay measurement,,,412.25,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100007:gdg1:p4:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.0006246299999999999,s,0.153397,evaluated standard deviation:relative:unitless,1144.6,127669.5,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 1.2 atm; figure: Figure 5. d), p = 1.2 atm (black triangles)",False,pending_manual_review,,x10100007.xml,10.24388/x10100007,ignition delay measurement,,,624.63,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100007:gdg1:p5:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00177801,s,0.153397,evaluated standard deviation:relative:unitless,1022.7,120576.75,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 1.2 atm; figure: Figure 5. d), p = 1.2 atm (black triangles)",False,pending_manual_review,,x10100007.xml,10.24388/x10100007,ignition delay measurement,,,1778.01,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100008:gdg1:p1:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,8.209e-05,s,0.23672,evaluated standard deviation:relative:unitless,1296.9,935229.75,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 10 atm; figure: Figure 5. d), p = 10 atm (red circles)",False,pending_manual_review,,x10100008.xml,10.24388/x10100008,ignition delay measurement,,,82.09,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100008:gdg1:p2:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.0002218,s,0.23672,evaluated standard deviation:relative:unitless,1191.9,992985.0000000001,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 10 atm; figure: Figure 5. d), p = 10 atm (red circles)",False,pending_manual_review,,x10100008.xml,10.24388/x10100008,ignition delay measurement,,,221.8,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100008:gdg1:p3:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00044788,s,0.23672,evaluated standard deviation:relative:unitless,1177.4,1005144.0,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 10 atm; figure: Figure 5. d), p = 10 atm (red circles)",False,pending_manual_review,,x10100008.xml,10.24388/x10100008,ignition delay measurement,,,447.88,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100008:gdg1:p4:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00074776,s,0.23672,evaluated standard deviation:relative:unitless,1137.0,995011.5,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 10 atm; figure: Figure 5. d), p = 10 atm (red circles)",False,pending_manual_review,,x10100008.xml,10.24388/x10100008,ignition delay measurement,,,747.76,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100008:gdg1:p5:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.0011772999999999998,s,0.23672,evaluated standard deviation:relative:unitless,1124.5,982852.4999999999,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 10 atm; figure: Figure 5. d), p = 10 atm (red circles)",False,pending_manual_review,,x10100008.xml,10.24388/x10100008,ignition delay measurement,,,1177.3,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100008:gdg1:p6:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.00195698,s,0.23672,evaluated standard deviation:relative:unitless,1088.3,1009197.0000000001,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 10 atm; figure: Figure 5. d), p = 10 atm (red circles)",False,pending_manual_review,,x10100008.xml,10.24388/x10100008,ignition delay measurement,,,1956.98,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10100008:gdg1:p7:ignition delay,campaign_225a6f873d57,10.1016/j.fuel.2020.119563,,shock tube; reflected shock,ignition delay,0.0047452499999999995,s,0.23672,evaluated standard deviation:relative:unitless,1052.2,999064.5,1.0,0.6086956521739131,"{""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002}","{""Ar"": 0.91574, ""O2"": 0.030760000000000003}","{""target"": ""OH*"", ""type"": ""baseline min intercept from d/dt""}","location: Main article, Supp Mat.; table: Main article: Table 1, N30H70 mixture; Supp. Mat.: Table S1, Mixture 4 (30% NH3 / 70% H2), p = 10 atm; figure: Figure 5. d), p = 10 atm (red circles)",False,pending_manual_review,,x10100008.xml,10.24388/x10100008,ignition delay measurement,,,4745.25,us,"András Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""Ar"": 0.91574, ""H2"": 0.037450000000000004, ""NH3"": 0.016050000000000002, ""O2"": 0.030760000000000003}"
x10199001:gdg1:p1:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,0.001767,s,0.14,evaluated standard deviation:relative:unitless,1484.4,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,1767.0,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p2:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,0.0008927,s,0.14,evaluated standard deviation:relative:unitless,1515.5,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,892.7,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p3:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,0.0005531,s,0.14,evaluated standard deviation:relative:unitless,1572.8,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,553.1,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p4:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,0.0004495,s,0.14,evaluated standard deviation:relative:unitless,1587.6,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,449.5,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p5:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,0.0003396,s,0.14,evaluated standard deviation:relative:unitless,1625.3,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,339.6,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p6:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,0.0002051,s,0.14,evaluated standard deviation:relative:unitless,1708.6,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,205.1,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p7:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,0.0001928,s,0.14,evaluated standard deviation:relative:unitless,1735.6,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,192.8,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p8:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,0.0001454,s,0.14,evaluated standard deviation:relative:unitless,1764.4,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,145.4,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p9:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,0.0001001,s,0.14,evaluated standard deviation:relative:unitless,1804.2,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,100.1,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p10:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,9.359999999999998e-05,s,0.14,evaluated standard deviation:relative:unitless,1848.5,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,93.6,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p11:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,3.73e-05,s,0.14,evaluated standard deviation:relative:unitless,1978.4,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,37.3,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
x10199001:gdg1:p12:ignition delay,campaign_659fe20af3a4,10.1016/S0082-0784(81)80091-4,,shock tube; reflected shock,ignition delay,3.09e-05,s,0.14,evaluated standard deviation:relative:unitless,2053.6,602883.75,,0.0,"{""NH3"": 0.05}","{""Ar"": 0.9, ""O2"": 0.05}","{""amount"": ""0.95"", ""target"": ""NH3"", ""type"": ""relative concentration"", ""units"": ""unitless""}",location: Main article; figure: Fig. 2. solid triangles,False,pending_manual_review,,x10199001.xml,10.24388/x10199001,ignition delay measurement,,,30.9,us,"Marton Kovacs, ELTE Chemical Kinetics Laboratory","{""Ar"": 0.9, ""NH3"": 0.05, ""O2"": 0.05}"
