mechanism_id,location,temperature_K,pressure_bar,target_species,absolute_rank,reaction_index,reaction_equation,production_contribution_kmol_m3_s,normalized_absolute_contribution,direction
Konnov_2026,psr_steady,2328.146835835315,4.999999999999999,HNO,8,300,HNO + OH <=> H2O + NO,-0.001577618834337644,0.004408683407780743,consumption
Konnov_2026,psr_steady,2328.146835835315,4.999999999999999,HNO,9,299,HNO + OH <=> H + HONO,-0.001561076456747607,0.0043624554444609085,consumption
Konnov_2026,psr_steady,2328.146835835315,4.999999999999999,HNO,10,184,NNH + NO <=> HNO + N2,-0.0014822360616090987,0.004142134582193852,consumption
Konnov_2026,psr_steady,2328.146835835315,4.999999999999999,HNO,11,313,H + HNO (+M) <=> H2NO (+M),0.0012613264886930256,0.0035247989193980173,production
Konnov_2026,psr_steady,2328.146835835315,4.999999999999999,HNO,12,315,H + H2NO <=> H2 + HNO,0.0011442474234401032,0.003197619425121919,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,1,278,N + NO <=> N2 + O,-0.0014209521503675128,0.3659363652878314,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,2,77,N + OH <=> H + NO,-0.0012757264806751416,0.32853654594840287,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,3,354,H + N2O <=> NH + NO,-0.0003506871698357901,0.09031211096699815,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,4,295,H + NO (+M) <=> HNO (+M),-0.00022798911599062818,0.05871380567545375,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,5,78,N + O2 <=> NO + O,-0.00012822440377608377,0.03302150058106007,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,6,296,H + HNO <=> H2 + NO,-0.00011089029646820653,0.028557465516886205,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,7,87,NH + OH <=> H2 + NO,-8.403805012666353e-05,0.021642233766474145,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,8,176,NNH + O <=> NH + NO,-4.4736444862763455e-05,0.011520931246520191,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,9,92,NH + NO <=> N2 + OH,-4.3398246026731865e-05,0.011176306258294409,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,10,83,NH + O <=> H + NO,-3.662226852176828e-05,0.009431295647770212,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,11,277,NO + O (+M) <=> NO2 (+M),-3.3688625627095736e-05,0.008675797570195053,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NO,12,378,H + NO2 <=> NO + OH,3.1990380417384195e-05,0.008238450204734097,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,1,354,H + N2O <=> NH + NO,0.0003506871698357901,0.4775653816234848,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,2,347,N2O (+M) <=> N2 + O (+M),-0.00027794269491557494,0.37850203994908094,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,3,352,H + N2O <=> N2 + OH,-8.279255595164078e-05,0.11274680678264673,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,4,349,N2O + O <=> 2 NO,1.5446354734941455e-05,0.021034827983978325,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,5,358,N2O + OH <=> HO2 + N2,-3.9607353599850266e-06,0.005393724824853395,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,6,355,H + N2O <=> NNH + O,-2.159207025182676e-06,0.002940405625527497,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,7,359,N2O + OH <=> HNO + NO,5.687043686514669e-07,0.0007744609504053283,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,8,350,N2O + O(1D) <=> 2 NO,1.9568756042135912e-07,0.0002664870930845714,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,9,356,H + N2O (+M) <=> HNNO (+M),1.9086744559239336e-07,0.0002599230662944213,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,10,348,N2O + O <=> N2 + O2,-1.1358152623669549e-07,0.00015467519084888257,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,11,361,N2O + NO <=> N2 + NO2,-1.029553565125074e-07,0.00014020448522853143,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,N2O,12,357,H2 + N2O <=> H2O + N2,-5.856814000561276e-08,7.975802521048945e-05,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,1,157,NH3 + OH <=> H2O + NH2,-1.043013022896614e-07,0.5902895910217193,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,2,151,H + NH2 (+M) <=> NH3 (+M),5.535847050498733e-08,0.3132993375598145,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,3,152,H + NH3 <=> H2 + NH2,-1.2437436429499002e-08,0.07038923869750496,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,4,153,NH3 + O <=> NH2 + OH,-2.0129686255335893e-09,0.011392325892593917,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,5,306,HNO + NH2 <=> NH3 + NO,-1.524761180836626e-09,0.008629332847084316,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,6,156,NH3 + O(1D) <=> H + H2NO,7.597533025860948e-10,0.0042997973794752925,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,7,123,HO2 + NH2 <=> NH3 + O2,1.0911701407505922e-10,0.0006175439443028165,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,8,114,H2 + NH2* <=> H + NH3,-8.2932685771777e-11,0.000469354649384924,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,9,115,H2O + NH2* <=> NH3 + OH,-2.925359679688658e-11,0.00016555971315863533,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,10,307,HNO + NH2 <=> NH3 + NO,-2.730994894785559e-11,0.00015455970578855983,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,11,122,HO2 + NH2 <=> NH3 + O2,1.1906810290272845e-11,6.738617852631582e-05,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH3,12,158,HO2 + NH3 <=> H2O2 + NH2,1.0967958600148627e-11,6.207278005450779e-05,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,1,134,NH2 + NO <=> NNH + OH,-2.0850690059775003e-05,0.34423457332098334,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,2,118,NH2 + O <=> H + HNO,1.7175124209400944e-05,0.28355280026745666,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,3,133,NH2 + NO <=> H2O + N2,-9.254109644729214e-06,0.15278077012734287,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,4,120,NH2 + O <=> H2 + NO,6.111105699725207e-06,0.10089133055230097,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,5,316,H + H2NO <=> NH2 + OH,3.0157746898800393e-06,0.049788947542116914,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,6,121,NH2 + OH <=> H2O + NH,1.7856466880042778e-06,0.029480143054498628,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,7,116,H + NH2 <=> H2 + NH,8.761423785870795e-07,0.014464677044103992,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,8,326,H + HNOH <=> NH2 + OH,3.9430796513882454e-07,0.00650982935085138,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,9,128,NH2 + O2 <=> H2NO + O,2.8022926018006124e-07,0.004626446392593835,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,10,334,NH2OH (+M) <=> NH2 + OH (+M),2.424571609379929e-07,0.004002847728532568,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,11,157,NH3 + OH <=> H2O + NH2,1.043013022896614e-07,0.001721962879289566,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,NH2,12,119,NH2 + O <=> NH + OH,1.030376082517913e-07,0.0017010999161604127,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,1,85,NH + OH <=> H + HNO,-0.00033199562100298446,0.4641972415242159,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,2,295,H + NO (+M) <=> HNO (+M),0.00022798911599062818,0.3187750441426537,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,3,296,H + HNO <=> H2 + NO,0.00011089029646820653,0.1550471345882036,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,4,118,NH2 + O <=> H + HNO,-1.7175124209400944e-05,0.02401430855248548,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,5,184,NNH + NO <=> HNO + N2,5.8985235368842585e-06,0.008247332740761422,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,6,299,HNO + OH <=> H + HONO,4.012364435102662e-06,0.005610099606548067,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,7,281,HO2 + NO <=> HNO + O2,3.99720954508988e-06,0.005588909995316801,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,8,89,NH + O2 <=> HNO + O,-3.58253573188687e-06,0.0050091118653305166,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,9,300,HNO + OH <=> H2O + NO,2.3595393356530786e-06,0.0032991147520834135,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,10,297,HNO + O <=> NO + OH,2.25440346880197e-06,0.0031521134776988243,production
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,11,313,H + HNO (+M) <=> H2NO (+M),-1.198352326982108e-06,0.001675539704043925,consumption
Konnov_2026,pfr_outlet,2346.775825049714,4.999999999999999,HNO,12,323,H + HNO (+M) <=> HNOH (+M),-1.027024908495753e-06,0.001435989209918233,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,1,49,NH + NO <=> H + N2O,-0.12059066430898854,0.17150568586040416,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,2,43,NH + OH <=> H2 + NO,0.10220549868832256,0.1453580528118779,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,3,38,N + NO <=> N2 + O,-0.08520804109834117,0.12118403703248559,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,4,179,HNO + OH <=> H2O + NO,0.0806367026850926,0.11468261725545092,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,5,176,H + NO (+M) <=> HNO (+M),0.07476926905899733,0.1063378732070606,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,6,69,NH2 + NO <=> NNH + OH,-0.06271428568424815,0.08919311159910899,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,7,178,H + HNO <=> H2 + NO,0.05261827200487785,0.07483442338341299,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,8,199,H + NO2 <=> NO + OH,0.025132432444863045,0.03574368785922035,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,9,201,NO + O (+M) <=> NO2 (+M),-0.021196601221549566,0.030146095066667357,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,10,37,N + OH <=> H + NO,0.018341007262040902,0.026084830429220163,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,11,50,NH + NO <=> N2 + OH,-0.01764618833414192,0.02509664948286789,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NO,12,68,NH2 + NO <=> H2O + N2,-0.009015837708286675,0.012822447231933404,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,1,49,NH + NO <=> H + N2O,0.12059066430898854,0.49870873481991357,production
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,2,208,H + N2O <=> N2 + OH,-0.059619974138951454,0.24656139049576675,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,3,206,N2O (+M) <=> N2 + O (+M),-0.0593062323985555,0.2452638958073541,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,4,211,N2O + OH <=> HO2 + N2,-0.000780959331280103,0.003229696446903773,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,5,166,NNH + O <=> H + N2O,-0.0007391297873792882,0.003056708272102629,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,6,70,NH2 + NO <=> H2 + N2O,0.00033455313587532685,0.0013835612572372462,production
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,7,209,N2O + O <=> 2 NO,-0.00016514903049674143,0.0006829820909248132,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,8,210,N2O + O <=> N2 + O2,-0.000118290578666519,0.0004891966153925399,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,9,207,H + N2O <=> N2 + OH,-5.7316491856173925e-05,0.00023703522409220011,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,10,212,N2O + NO <=> N2 + NO2,-3.507542473864922e-05,0.00014505617656987237,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,11,214,H + N2O <=> N2 + OH*,-1.7432701631367997e-05,7.209381111622718e-05,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,N2O,12,183,HNO + NO <=> N2O + OH,-1.2727001580980723e-05,5.26331527641219e-05,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,1,161,NH3 + OH <=> H2O + NH2,-0.5563348787713376,0.8634512946080938,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,2,159,H + NH3 <=> H2 + NH2,-0.07497267328382731,0.1163602252479977,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,3,160,NH3 + O <=> NH2 + OH,-0.011398611240802055,0.017691045462296426,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,4,157,NH3 (+M) <=> H + NH2 (+M),0.0011977436977626361,0.0018589403359462985,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,5,65,2 NH2 <=> NH + NH3,0.0001977425003879226,0.00030690331394658165,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,6,186,HNO + NH2 <=> NH3 + NO,7.193524028803285e-05,0.00011164602243134843,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,7,185,HNO + NH2 <=> NH3 + NO,4.682778397044008e-05,7.26783673570886e-05,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,8,158,NH3 (+M) <=> H2 + NH (+M),-4.30251208377866e-05,6.677650045976316e-05,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,9,66,NH + NH2 <=> N + NH3,2.0156252311855147e-05,3.128321235503914e-05,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,10,163,NH2 + NH3 <=> H2 + N2H3,-1.3295472641614181e-05,2.0635041056893208e-05,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,11,174,NH2 + NNH <=> N2 + NH3,1.0196823984371291e-05,1.5825829381110985e-05,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH3,12,73,HNO + NH2 <=> NH3 + NO,6.0545151409819734e-06,9.396820397546726e-06,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,1,161,NH3 + OH <=> H2O + NH2,0.5563348787713376,0.4328168755774298,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,2,60,NH2 + OH <=> H2O + NH,-0.4619864793126821,0.35941579822701875,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,3,159,H + NH3 <=> H2 + NH2,0.07497267328382731,0.05832716847819785,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,4,69,NH2 + NO <=> NNH + OH,-0.06271428568424815,0.04879039984671382,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,5,55,H + NH2 <=> H2 + NH,-0.04161212552685686,0.03237336152003615,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,6,56,NH2 + O <=> H + HNO,-0.038164695868559695,0.02969133349984002,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,7,58,NH2 + O <=> NH + OH,-0.012618980655096536,0.009817302471081918,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,8,160,NH3 + O <=> NH2 + OH,0.011398611240802055,0.008867880644228792,production
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,9,68,NH2 + NO <=> H2O + N2,-0.009015837708286675,0.00701413277598524,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,10,57,NH2 + O <=> NH + OH,-0.005136990441604685,0.003996470898457374,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,11,59,NH2 + O <=> H2 + NO,-0.004273664501320787,0.00332482141118479,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,NH2,12,217,H + H2NO <=> NH2 + OH,-0.0026103624640160536,0.002030807286962137,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,1,42,NH + OH <=> H + HNO,0.16100141380167848,0.3814024828042117,production
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,2,179,HNO + OH <=> H2O + NO,-0.0806367026850926,0.19102340708090557,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,3,176,H + NO (+M) <=> HNO (+M),-0.07476926905899733,0.1771238163888745,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,4,178,H + HNO <=> H2 + NO,-0.05261827200487785,0.12464946182552425,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,5,56,NH2 + O <=> H + HNO,0.038164695868559695,0.09040982570293775,production
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,6,172,NNH + NO <=> HNO + N2,0.006830277217205704,0.01618050815437087,production
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,7,219,H2NO + OH <=> H2O + HNO,0.0027384289908509935,0.006487170462864048,production
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,8,177,HNO + O <=> NO + OH,-0.002023952892468246,0.004794620370334331,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,9,45,NH + O2 <=> HNO + O,0.001255864305266137,0.0029750655772731944,production
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,10,216,H + H2NO <=> H2 + HNO,0.0006635298365703776,0.0015718615203860805,production
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,11,180,HNO + O2 <=> HO2 + NO,-0.0005220924881647358,0.0012368051095796202,consumption
MEI_2019,psr_steady,2315.7931426125297,5.0,HNO,12,226,H + HONO <=> HNO + OH,-0.000359968193529287,0.000852742590892613,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,1,38,N + NO <=> N2 + O,-0.0032645453364056913,0.35206493154373936,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,2,37,N + OH <=> H + NO,-0.0025224386109129106,0.27203242269936045,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,3,49,NH + NO <=> H + N2O,-0.0009662688846292187,0.10420727962515736,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,4,176,H + NO (+M) <=> HNO (+M),-0.0008916436305590192,0.09615931819154903,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,5,43,NH + OH <=> H2 + NO,-0.0006341515906902228,0.06839008601746722,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,6,36,N + O2 <=> NO + O,-0.00019293003693529606,0.020806542181809995,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,7,50,NH + NO <=> N2 + OH,-0.00013917369229457725,0.01500918853965969,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,8,179,HNO + OH <=> H2O + NO,-0.000127583724433257,0.01375926831457179,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,9,199,H + NO2 <=> NO + OH,9.74909028589599e-05,0.01051390760557404,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,10,201,NO + O (+M) <=> NO2 (+M),-9.250335517521635e-05,0.00997602546490767,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,11,69,NH2 + NO <=> NNH + OH,-8.060327535691808e-05,0.008692661212044508,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NO,12,209,N2O + O <=> 2 NO,-6.368272012494507e-05,0.006867863727079718,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,1,49,NH + NO <=> H + N2O,0.0009662688846292187,0.4783428341389357,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,2,206,N2O (+M) <=> N2 + O (+M),-0.0006146537831503303,0.3042788993036537,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,3,208,H + N2O <=> N2 + OH,-0.0003809886862814973,0.18860506725381365,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,4,209,N2O + O <=> 2 NO,3.1841360062472536e-05,0.015762782655436514,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,5,183,HNO + NO <=> N2O + OH,1.1224815336117072e-05,0.005556745193781923,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,6,211,N2O + OH <=> HO2 + N2,-7.567479872948423e-06,0.0037462137374986754,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,7,166,NNH + O <=> H + N2O,-5.333913725098054e-06,0.0026405066425118527,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,8,210,N2O + O <=> N2 + O2,-9.082757755839752e-07,0.00044963386028858257,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,9,70,NH2 + NO <=> H2 + N2O,4.319177737023979e-07,0.00021381705990363526,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,10,207,H + N2O <=> N2 + OH,-3.5420360623826427e-07,0.00017534535113925118,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,11,212,N2O + NO <=> N2 + NO2,-2.457291065144122e-07,0.00012164601293731654,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,N2O,12,214,H + N2O <=> N2 + OH*,-1.2063432803419582e-07,5.9718953268857426e-05,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,1,161,NH3 + OH <=> H2O + NH2,-2.7017177507086126e-07,0.823210434086864,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,2,159,H + NH3 <=> H2 + NH2,-2.301294693701642e-08,0.0701201967995008,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,3,157,NH3 (+M) <=> H + NH2 (+M),2.1875730960710278e-08,0.06665511219819499,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,4,160,NH3 + O <=> NH2 + OH,-6.796673538275657e-09,0.020709389692254537,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,5,158,NH3 (+M) <=> H2 + NH (+M),5.265521133340838e-09,0.016043985115522044,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,6,186,HNO + NH2 <=> NH3 + NO,-3.4354641070383025e-10,0.0010467821437317346,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,7,66,NH + NH2 <=> N + NH3,2.6524450232584416e-10,0.0008081970880990159,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,8,185,HNO + NH2 <=> NH3 + NO,-2.2232301303870307e-10,0.0006774157812121113,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,9,62,HO2 + NH2 <=> NH3 + O2,8.180893713638673e-11,0.0002492709337774689,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,10,174,NH2 + NNH <=> N2 + NH3,4.86687008440613e-11,0.0001482929974375569,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,11,65,2 NH2 <=> NH + NH3,-4.543301685198295e-11,0.00013843390381836553,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH3,12,73,HNO + NH2 <=> NH3 + NO,-2.857506365801832e-11,8.706790541612754e-05,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,1,69,NH2 + NO <=> NNH + OH,-8.060327535691808e-05,0.43651781434080383,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,2,60,NH2 + OH <=> H2O + NH,4.246974011874456e-05,0.23000055581072815,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,3,56,NH2 + O <=> H + HNO,3.698388250657302e-05,0.20029116045370127,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,4,68,NH2 + NO <=> H2O + N2,-1.1245361882890555e-05,0.06090076077993343,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,5,59,NH2 + O <=> H2 + NO,4.150590482017287e-06,0.02247807768866832,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,6,217,H + H2NO <=> NH2 + OH,3.0868688684308943e-06,0.016717351070876456,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,7,55,H + NH2 <=> H2 + NH,2.741936235536437e-06,0.014849322279997003,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,8,58,NH2 + O <=> NH + OH,1.0538380241406158e-06,0.005707200717713886,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,9,70,NH2 + NO <=> H2 + N2O,-4.319177737023979e-07,0.002339108450824691,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,10,132,H + HNOH <=> NH2 + OH,4.2541692313778406e-07,0.0023039022254293124,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,11,57,NH2 + O <=> NH + OH,4.0811903661790246e-07,0.0022102232082561487,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,NH2,12,161,NH3 + OH <=> H2O + NH2,2.7017177507086126e-07,0.0014631513698206734,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,HNO,1,42,NH + OH <=> H + HNO,-0.0010456162843078967,0.47314349870018446,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,HNO,2,176,H + NO (+M) <=> HNO (+M),0.0008916436305590192,0.4034705592173063,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,HNO,3,179,HNO + OH <=> H2O + NO,0.000127583724433257,0.05773189521001756,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,HNO,4,178,H + HNO <=> H2 + NO,6.182479709904848e-05,0.02797584663214669,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,HNO,5,56,NH2 + O <=> H + HNO,-3.698388250657302e-05,0.016735282175008446,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,HNO,6,172,NNH + NO <=> HNO + N2,1.5097425504203427e-05,0.006831615795991919,production
MEI_2019,pfr_outlet,2342.440753546369,5.0,HNO,7,183,HNO + NO <=> N2O + OH,-1.1224815336117072e-05,0.005079251805942641,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,HNO,8,45,NH + O2 <=> HNO + O,-7.361426599664639e-06,0.003331060532492918,consumption
MEI_2019,pfr_outlet,2342.440753546369,5.0,HNO,9,226,H + HONO <=> HNO + OH,3.693617463985466e-06,0.0016713694268131508,production
