design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0072,surrogate_screening,5,1.4,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.4372817365876122,0.41621691429491414,0.4594126538009712,0.030012851400514573,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0073,surrogate_screening,10,0.6,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.005679266766641482,0.005403833009951328,0.005968739401695334,0.03022104291366146,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0074,surrogate_screening,10,0.6,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.00701213463608418,0.006684176374636335,0.007356184127808357,0.029118036299433304,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0075,surrogate_screening,10,0.6,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.008650660116771628,0.008236168663540211,0.009086011167689822,0.02984824579719981,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0076,surrogate_screening,10,0.6,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.013356458121082996,0.012693651406167877,0.014053873691029622,0.030941059612729565,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0077,surrogate_screening,10,0.6,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.02123588259592204,0.01976781970443656,0.022812971605896088,0.04354831495329542,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0078,surrogate_screening,10,0.6,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.03316809302238466,0.03039620239094947,0.03619275791732212,0.05305208572234107,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0079,surrogate_screening,10,0.6,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.04896554919684478,0.04493637884486195,0.0533559906201203,0.05220017462645214,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0080,surrogate_screening,10,0.6,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.09113307482066206,0.08578509684917665,0.09681445415711623,0.036763224294817765,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0081,surrogate_screening,10,0.7,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.012102356785549146,0.011513468916109625,0.012721364936313075,0.030323798885951124,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0082,surrogate_screening,10,0.7,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.014856028921534292,0.014074895836449329,0.015680513581203148,0.03283464890524779,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0083,surrogate_screening,10,0.7,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.018149811778720236,0.017091070516079877,0.019274138930796984,0.036537419612090484,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0084,surrogate_screening,10,0.7,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.0270656530178461,0.02556073614632973,0.028659173549961656,0.03477694705589445,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0085,surrogate_screening,10,0.7,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.04042235024482585,0.03851262209700083,0.04242677621897414,0.029420560266206732,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0086,surrogate_screening,10,0.7,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.058866406283994026,0.05518589658021429,0.0627923800015717,0.03924811691629663,RMG_2026_Burke,GPR trained on direct Cantera cases
screen_0087,surrogate_screening,10,0.7,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.08262827728873919,0.07594244992312968,0.08990271204860553,0.051292490222460456,RMG_2026_Burke,GPR trained on direct Cantera cases
