design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0044,surrogate_screening,5,1.1,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.09407208940256456,0.09018540057704655,0.09812628150388719,0.025649750179745277,Otomo_2018,GPR trained on direct Cantera cases
screen_0045,surrogate_screening,5,1.1,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.1273861918285863,0.12200067236421404,0.1330094462114559,0.02625945104735306,Otomo_2018,GPR trained on direct Cantera cases
screen_0046,surrogate_screening,5,1.1,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.1840021545790318,0.18394825267870732,0.18405607227409643,0.00017810613738866883,Otomo_2018,GPR trained on direct Cantera cases
screen_0047,surrogate_screening,5,1.1,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.2714428639675131,0.2568522187315779,0.28686233960815427,0.03358709806734144,Otomo_2018,GPR trained on direct Cantera cases
screen_0048,surrogate_screening,5,1.1,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.5203802311041733,0.47113689088597605,0.5747704969882532,0.06043225982858302,Otomo_2018,GPR trained on direct Cantera cases
screen_0049,surrogate_screening,5,1.2,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.052276786630484164,0.05226147260242395,0.05229210514596969,0.00017810588554246736,Otomo_2018,GPR trained on direct Cantera cases
screen_0050,surrogate_screening,5,1.2,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.060696433818156814,0.05883011107864267,0.0626219636627429,0.018985488388616502,Otomo_2018,GPR trained on direct Cantera cases
screen_0051,surrogate_screening,5,1.2,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06978412202700661,0.06671370362617603,0.07299585276164172,0.027353265824959252,Otomo_2018,GPR trained on direct Cantera cases
screen_0052,surrogate_screening,5,1.2,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.09075517134094524,0.08699523194923,0.09467761554944885,0.025721668099192786,Otomo_2018,GPR trained on direct Cantera cases
screen_0053,surrogate_screening,5,1.2,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.12252860683421468,0.12249271335199143,0.12256451083414166,0.0001781048781541002,Otomo_2018,GPR trained on direct Cantera cases
screen_0054,surrogate_screening,5,1.2,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.17853264603542812,0.17216786799388767,0.18513272001220962,0.02206777986958731,Otomo_2018,GPR trained on direct Cantera cases
screen_0055,surrogate_screening,5,1.2,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.26893536196540924,0.2688565797278372,0.2690141672883042,0.00017810582258086133,Otomo_2018,GPR trained on direct Cantera cases
screen_0056,surrogate_screening,5,1.2,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.546877768149193,0.49654015697450354,0.6023184411068679,0.058699670840856796,Otomo_2018,GPR trained on direct Cantera cases
screen_0057,surrogate_screening,5,1.3,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.045596476958969206,0.044164450354453655,0.04707493684137188,0.019398345908044744,Otomo_2018,GPR trained on direct Cantera cases
screen_0058,surrogate_screening,5,1.3,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05298580677053023,0.052970285041212546,0.05300133304813534,0.00017810588554246736,Otomo_2018,GPR trained on direct Cantera cases
screen_0059,surrogate_screening,5,1.3,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06113571056139017,0.059727059101701,0.06257758480091698,0.014170812983191195,Otomo_2018,GPR trained on direct Cantera cases
screen_0060,surrogate_screening,5,1.3,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.08023861542979785,0.08021511031959673,0.08026212742760659,0.000178105192963577,Otomo_2018,GPR trained on direct Cantera cases
screen_0061,surrogate_screening,5,1.3,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.10754439286711426,0.10394095003380865,0.11127276047981315,0.0207177929943335,Otomo_2018,GPR trained on direct Cantera cases
screen_0062,surrogate_screening,5,1.3,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.15400868571069315,0.15396357017942686,0.15405381446204236,0.00017810601146561262,Otomo_2018,GPR trained on direct Cantera cases
screen_0063,surrogate_screening,5,1.3,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.23547167407782926,0.22431801763817869,0.2471799183891256,0.029499002854574078,Otomo_2018,GPR trained on direct Cantera cases
screen_0064,surrogate_screening,5,1.3,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.5505657452796944,0.5029801302076579,0.6026533090884516,0.05495179974620559,Otomo_2018,GPR trained on direct Cantera cases
screen_0065,surrogate_screening,5,1.4,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.03907418363286183,0.03906273718394721,0.03908563343589862,0.00017810601146561262,Otomo_2018,GPR trained on direct Cantera cases
screen_0066,surrogate_screening,5,1.4,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04584234793832951,0.04473611680229594,0.04697593386985725,0.014849321494214114,Otomo_2018,GPR trained on direct Cantera cases
screen_0067,surrogate_screening,5,1.4,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05357287626986836,0.05191640624972206,0.055282198425319354,0.01909303788694147,Otomo_2018,GPR trained on direct Cantera cases
screen_0068,surrogate_screening,5,1.4,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.07186548185902114,0.06923292597274527,0.07459813968952358,0.022686629618188736,Otomo_2018,GPR trained on direct Cantera cases
screen_0069,surrogate_screening,5,1.4,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.0960014046050739,0.09597328196128892,0.09602953548951795,0.00017810506703985304,Otomo_2018,GPR trained on direct Cantera cases
screen_0070,surrogate_screening,5,1.4,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.13315484999915944,0.1282958815732149,0.13819784283707118,0.022597912184382514,Otomo_2018,GPR trained on direct Cantera cases
screen_0071,surrogate_screening,5,1.4,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.2010142211755101,0.20095533571099977,0.2010731238950882,0.00017810620035016358,Otomo_2018,GPR trained on direct Cantera cases
screen_0072,surrogate_screening,5,1.4,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.524884621435672,0.5028842055518342,0.5478475219108297,0.026029503828283198,Otomo_2018,GPR trained on direct Cantera cases
screen_0073,surrogate_screening,10,0.6,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.005629109596096629,0.005379235506128775,0.005890590737060136,0.027601830610047843,Otomo_2018,GPR trained on direct Cantera cases
screen_0074,surrogate_screening,10,0.6,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.0069877704310177605,0.006644993469825926,0.007348229282441308,0.030576188693610673,Otomo_2018,GPR trained on direct Cantera cases
screen_0075,surrogate_screening,10,0.6,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.008689316312331012,0.008228055891139797,0.009176434746517326,0.03315774856901932,Otomo_2018,GPR trained on direct Cantera cases
screen_0076,surrogate_screening,10,0.6,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.013577019705673005,0.012952728821827643,0.014231399933085545,0.02861528889891766,Otomo_2018,GPR trained on direct Cantera cases
screen_0077,surrogate_screening,10,0.6,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.021592863731180273,0.01999628157214649,0.02331692332052268,0.04669698626758307,Otomo_2018,GPR trained on direct Cantera cases
screen_0078,surrogate_screening,10,0.6,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.033130255465721806,0.030078631774924605,0.03649148124280799,0.058742805744520524,Otomo_2018,GPR trained on direct Cantera cases
screen_0079,surrogate_screening,10,0.6,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.04727484994934909,0.043059222916540046,0.05190319950885576,0.056779328448321766,Otomo_2018,GPR trained on direct Cantera cases
screen_0080,surrogate_screening,10,0.6,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.07999607346778681,0.07590515011804273,0.08430747795520674,0.03191064785678348,Otomo_2018,GPR trained on direct Cantera cases
