design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,surrogate_m_per_s,surrogate_90_low_m_per_s,surrogate_90_high_m_per_s,surrogate_log_standard_deviation,mechanism_id,prediction_basis
screen_0038,surrogate_screening,5,1.0,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.18168589398633894,0.17425660641010743,0.1894319231485993,0.025380168102559154,MEI_2019,GPR trained on direct Cantera cases
screen_0039,surrogate_screening,5,1.0,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.26403522342285646,0.25024013340317813,0.2785908010032748,0.032620988355574525,MEI_2019,GPR trained on direct Cantera cases
screen_0040,surrogate_screening,5,1.0,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.49631912026022024,0.4648873278078775,0.5298760675999327,0.03977145107854233,MEI_2019,GPR trained on direct Cantera cases
screen_0041,surrogate_screening,5,1.1,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.056706213481384105,0.05447209424428905,0.059031962916194225,0.02443480341533315,MEI_2019,GPR trained on direct Cantera cases
screen_0042,surrogate_screening,5,1.1,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06647754242730458,0.06490257660069639,0.06809072734296752,0.01457559802692821,MEI_2019,GPR trained on direct Cantera cases
screen_0043,surrogate_screening,5,1.1,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.07725313217735298,0.0772304562018926,0.07727581481080668,0.0001784628096425184,MEI_2019,GPR trained on direct Cantera cases
screen_0044,surrogate_screening,5,1.1,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.10226057180016829,0.09858101058067029,0.10607747357529951,0.022276917122257697,MEI_2019,GPR trained on direct Cantera cases
screen_0045,surrogate_screening,5,1.1,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.1401324911380267,0.13499638589258164,0.14546400588956981,0.022699290848401252,MEI_2019,GPR trained on direct Cantera cases
screen_0046,surrogate_screening,5,1.1,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.2012197947402834,0.20116073077788918,0.20127887604478828,0.00017846362979034026,MEI_2019,GPR trained on direct Cantera cases
screen_0047,surrogate_screening,5,1.1,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.28903972624754687,0.2756427050275555,0.3030878808887944,0.028850249035860857,MEI_2019,GPR trained on direct Cantera cases
screen_0048,surrogate_screening,5,1.1,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.5318168257578358,0.48598341470667106,0.5819728155329124,0.05478700326261165,MEI_2019,GPR trained on direct Cantera cases
screen_0049,surrogate_screening,5,1.2,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05624031935886476,0.05622381112637936,0.0562568324384378,0.00017846400831883299,MEI_2019,GPR trained on direct Cantera cases
screen_0050,surrogate_screening,5,1.2,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06594150057820318,0.06420158183048275,0.06772857263838658,0.01625540705744349,MEI_2019,GPR trained on direct Cantera cases
screen_0051,surrogate_screening,5,1.2,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.07674792341536589,0.07385064787531033,0.0797588635717316,0.023393038194817018,MEI_2019,GPR trained on direct Cantera cases
screen_0052,surrogate_screening,5,1.2,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.10204418674144583,0.09837019389821658,0.10585539821642921,0.022290621393492974,MEI_2019,GPR trained on direct Cantera cases
screen_0053,surrogate_screening,5,1.2,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.13866001599860217,0.13861931531143332,0.13870072863609653,0.0001784630619960958,MEI_2019,GPR trained on direct Cantera cases
screen_0054,surrogate_screening,5,1.2,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,0.198284408433643,0.19218845712244503,0.20457371486587628,0.018982351454537343,MEI_2019,GPR trained on direct Cantera cases
screen_0055,surrogate_screening,5,1.2,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.2878392691362573,0.2877547796762316,0.28792378340375574,0.00017846388214275797,MEI_2019,GPR trained on direct Cantera cases
screen_0056,surrogate_screening,5,1.2,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.5521232984059743,0.5053401714635265,0.6032374900254586,0.05382345206650694,MEI_2019,GPR trained on direct Cantera cases
screen_0057,surrogate_screening,5,1.3,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04946229714070844,0.048120446048083965,0.050841566098349764,0.01671948016437933,MEI_2019,GPR trained on direct Cantera cases
screen_0058,surrogate_screening,5,1.3,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.057917916254601264,0.05790091566285325,0.05793492183798225,0.00017846331434931637,MEI_2019,GPR trained on direct Cantera cases
screen_0059,surrogate_screening,5,1.3,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.06765305890565126,0.06628991949005118,0.06904422896423079,0.01237369513225066,MEI_2019,GPR trained on direct Cantera cases
screen_0060,surrogate_screening,5,1.3,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.09166200664340018,0.09163510124695366,0.09168891993966181,0.0001784628727309462,MEI_2019,GPR trained on direct Cantera cases
screen_0061,surrogate_screening,5,1.3,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.12609694182038883,0.12242641895757231,0.1298775123199914,0.017957934780034514,MEI_2019,GPR trained on direct Cantera cases
screen_0062,surrogate_screening,5,1.3,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.17982202217932794,0.17976923915215506,0.17987482070441344,0.00017846344052579283,MEI_2019,GPR trained on direct Cantera cases
screen_0063,surrogate_screening,5,1.3,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.26396972047509837,0.2533392009728135,0.27504631363852416,0.024987899890220048,MEI_2019,GPR trained on direct Cantera cases
screen_0064,surrogate_screening,5,1.3,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,0.550247294676564,0.5078419596528545,0.5961935195465994,0.04875228433377602,MEI_2019,GPR trained on direct Cantera cases
screen_0065,surrogate_screening,5,1.4,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.04262663990272321,0.04261412770078543,0.04263915577844725,0.00017846394523080665,MEI_2019,GPR trained on direct Cantera cases
screen_0066,surrogate_screening,5,1.4,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05029456233309646,0.04918369357472922,0.051430521305488426,0.013577403888969016,MEI_2019,GPR trained on direct Cantera cases
screen_0067,surrogate_screening,5,1.4,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,0.05949073098242862,0.057734632830966366,0.061300243879362594,0.018214773727657188,MEI_2019,GPR trained on direct Cantera cases
