design_id,design_role,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,criterion,reactor,flame_reactor_temperature_K,temperature_source_column,status,ignition_delay_s,final_temperature_K,max_temperature_K,integration_steps,converged,failure_reason,runtime_s
screen_0062,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.3,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.291384654308601e-05,2916.3494030893416,2916.3494031200717,1714,True,,0.14142829999764217
screen_0063,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.3,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,4.0739679453016254e-05,2933.1593018307312,2933.1593018627673,1751,True,,0.14628449999872828
screen_0064,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.3,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.175528177323682e-05,2965.262770688745,2965.262770710232,1714,True,,0.11917019999964396
screen_0065,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.4,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.048682030397814754,2800.5684131530274,2819.8604039438205,3179,True,,0.23757909999767435
screen_0066,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.4,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0032422571323897672,2811.6361375191,2831.838238102203,2877,True,,0.24897439999767812
screen_0067,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.4,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0009370553277270414,2822.5255749015405,2842.9869049461413,2468,True,,0.1704476999984763
screen_0068,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.4,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0002475870437402987,2843.777448352959,2860.4859416436893,2139,True,,0.16372020000198972
screen_0069,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.4,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00011219554232096287,2864.341474189989,2866.1903801951107,2082,True,,0.17818190000252798
screen_0070,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.4,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,6.39314098689841e-05,2884.2374803715907,2884.237480396491,1768,True,,0.15206490000127815
screen_0071,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.4,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,4.146109509472512e-05,2903.4871680844763,2903.487168106762,1681,True,,0.133601000001363
screen_0072,surrogate_screening,False,False,POLIMI_2023,1200.0,5,1.4,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.214570986965573e-05,2940.1408607724675,2940.1408608134752,1676,True,,0.15103289999751723
screen_0073,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.6,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.024586716078788984,2556.532201418822,2558.6270954775055,2979,True,,0.2517894999982673
screen_0074,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.6,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00396966947518783,2564.0871194269052,2566.205869673533,2910,True,,0.2581325999999535
screen_0075,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.6,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00140556523812159,2571.6048884999855,2573.7189047598404,2471,True,,0.16560590000153752
screen_0076,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.6,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00037009705222554854,2586.528607797309,2588.070895006325,2176,True,,0.18301059999794234
screen_0077,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.6,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00015638631567572677,2601.3026793173494,2601.302679323197,2010,True,,0.14851289999933215
screen_0078,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.6,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,8.118540060812942e-05,2615.926523965918,2615.9265240617788,1796,True,,0.12567970000236528
screen_0079,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.6,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,4.767560797155924e-05,2630.399666091982,2630.3996661810893,1612,True,,0.12453060000188998
screen_0080,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.6,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.1920827268718874e-05,2658.892470179022,2658.8924702901504,1528,True,,0.16137650000018766
screen_0081,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.7,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0241836320008218,2685.860185356906,2686.677697800271,3003,True,,0.24201979999998002
screen_0082,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.7,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.003505277257126902,2693.585314167714,2694.400419594389,2702,True,,0.19175279999763006
screen_0083,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.7,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0012211724977128945,2701.259983697896,2702.0407998891683,2435,True,,0.17910029999984545
screen_0084,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.7,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00032993453918454243,2716.4580596784726,2716.690060041547,2292,True,,0.19214110000029905
screen_0085,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.7,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0001423054348847,2731.4547755141416,2731.454775526815,1932,True,,0.14800209999884828
screen_0086,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.7,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,7.503670102146507e-05,2746.25070531244,2746.2507053763825,1829,True,,0.13374990000011167
screen_0087,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.7,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,4.478719718164472e-05,2760.846628512688,2760.8466285748264,1639,True,,0.12785249999797088
screen_0088,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.7,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.1177761073174735e-05,2789.4425705043363,2789.4425705761396,1502,True,,0.1389577999980247
screen_0089,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.8,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.02390290842932005,2794.4072445069587,2794.4072445106785,2973,True,,0.23515020000195364
screen_0090,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.8,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.003179918223771249,2802.002040416104,2802.0020404170364,2739,True,,0.17421439999816357
screen_0091,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.8,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0011003385608506935,2809.534278206581,2809.5342782147272,2588,True,,0.17371629999979632
screen_0092,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.8,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00030386230137807854,2824.4126809890654,2824.412681033603,2032,True,,0.20838409999851137
screen_0093,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.8,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00013309341164277006,2839.0458218807344,2839.0458219468205,1970,True,,0.14612330000090878
screen_0094,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.8,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,7.104771367652636e-05,2853.437314491789,2853.437314502495,1808,True,,0.14645590000145603
screen_0095,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.8,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,4.2952299892529705e-05,2867.590988373384,2867.5909883822355,1754,True,,0.1264441999992414
screen_0096,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.8,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,2.0750623359143962e-05,2895.201108558914,2895.201108646824,1527,True,,0.1381820999995398
screen_0097,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.9,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.02371938189707178,2878.228814845012,2878.228814853086,3100,True,,0.2835359000018798
screen_0098,surrogate_screening,False,False,POLIMI_2023,1200.0,10,0.9,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.002945440096423589,2885.433523932696,2885.4335239419943,2708,True,,0.2432005000009667
