design_id,temperature_K,pressure_bar,residence_time_ms,equivalence_ratio,cracking_ratio,psr_fraction,heat_loss_W_per_K,design_role,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
reactor_0025,750,10,20,1.0,0.0,0.5,0.0,primary_map,Konnov_2026,completed,0.16063540000322973,0.02,300.0,2369.1140195616813,2377.8493451208433,590,497,True,,0.12519592883246222,330434.52381002594,0.0024953832964977733,7.162028681131887e-07,2.6721307173550623e-07,7.775174309933992e-08,0.007403484477192833,0.0017017548857332567,0.3005236449508157,0.003567502001296825,1.0239129070529173e-06,3.8201873416681386e-07,1.1115707134070707e-07,0.010584324150131209,0.0024328983724025903,0.0030214140916607186,1.3295539746490081e-06,4.7457357576847847e-07,5.3433689796246014e-08,0.0006022704837881946,0.0021972765558569245,0.2184629510152534,1.1447615679844303,0.0005037450169243603,0.000179807723880076,2.0245101352765194e-05,0.001018955179300401,2.9245151352818914e-07,1.0911275386182206e-07,3.174884653668167e-08
reactor_0026,750,20,10,1.0,0.0,0.5,0.0,primary_map,Konnov_2026,completed,0.14220620000196504,0.01,300.0,2381.230146616494,2388.5856170696047,570,491,True,,0.49896390310204913,1316934.9934737405,0.002299268352687599,8.21391491590098e-07,3.455820329803064e-07,1.1734448547772618e-07,0.0062564651878027535,0.001351282510815397,0.3022622810364105,0.0032953189861985705,1.1772209947459659e-06,4.952893094179135e-07,1.6817850359591874e-07,0.008966786541361165,0.0019366625511124359,0.0027816643712367034,1.5235692410420203e-06,6.132521624099478e-07,8.057675905473959e-08,0.0005085416425794827,0.001743315338229624,0.21954582522825639,1.0539245434819167,0.000577254047408462,0.00023235064301443872,3.0529141071129054e-05,0.000938958207576018,3.3543378342946306e-07,1.4112623516884153e-07,4.7920273257493145e-08
reactor_0027,750,5,5,1.0,0.3,0.5,0.0,primary_map,Konnov_2026,completed,0.15345710000110557,0.005,300.0,2395.52406896746,2415.9754820506896,610,536,True,,0.2449683354375686,674682.1929139656,0.00546300384641581,1.1579038962780474e-06,2.7783528024028655e-07,1.0292118047434589e-07,0.011521274545434348,0.0020238103807424662,0.29470384000098965,0.007745687778058334,1.641727209006316e-06,3.9392711317282145e-07,1.459261886162691e-07,0.01633537115167409,0.0028694476101292056,0.006632919934710427,2.1554735309859255e-06,4.948043492249175e-07,7.092674859876797e-08,0.0009398449177352083,0.002620340908445853,0.2148251902104085,2.408327020576751,0.0007826244245232264,0.00017965702825708656,2.5752580584937267e-05,0.0022170201050113634,4.699056215022903e-07,1.1275232811309612e-07,4.176792342784675e-08
reactor_0028,750,5,10,0.6,0.3,0.5,0.0,primary_map,Konnov_2026,completed,0.15729790000114008,0.01,300.0,1979.2586745159206,1986.4833027632512,640,614,True,,0.15827375655357476,277284.4665129802,0.005893871107628409,1.289470947558975e-05,4.7591808985189274e-07,7.980778761695089e-11,9.46422296180817e-05,0.06591753860876849,0.20735205514056929,0.007435673234065644,1.62678898737024e-05,6.004154718855579e-07,1.0068503695055201e-10,0.00011940008200597264,0.08316118023930334,0.006751294750576619,2.2646178529774033e-05,7.996344839199888e-07,5.1887619985297767e-11,7.283729701088727e-06,0.08051969965822965,0.14260046464474932,3.8536337617894296,0.012926420987677142,0.0004564307378317247,2.961741289360318e-08,0.003486243129458323,7.627260843463651e-06,2.815070334306495e-07,4.7206555110571235e-11
reactor_0029,750,5,10,1.0,0.0,0.5,0.0,primary_map,Konnov_2026,completed,0.15771569999924395,0.01,300.0,2348.34265561152,2359.939702019056,590,527,True,,0.1257340569145551,331854.8263567095,0.004080799451561423,8.61831831722632e-07,2.136230443419816e-07,7.325897604057114e-08,0.009257441412971426,0.0017665720875906538,0.2980208135055662,0.005813276988937878,1.2277170723913845e-06,3.0431535357733214e-07,1.043606099012909e-07,0.013187629478306236,0.0025165590683857994,0.004946867607487914,1.601786009901658e-06,3.798446397650839e-07,5.040549958422339e-08,0.0007539775772607064,0.0022836583368572314,0.21689912138791356,1.8742826197141997,0.0006068890289919427,0.0001439165676125359,1.909777242991479e-05,0.0016610694823752396,3.5080443712230525e-07,8.695421666771347e-08,2.981970833300578e-08
reactor_0030,750,5,10,1.4,0.3,0.5,0.0,primary_map,Konnov_2026,completed,0.14697739999974146,0.01,300.0,2238.9675578105225,2242.039529762495,560,667,True,,0.12085905487145233,440982.83300774294,0.0003240347798750332,3.1257306989952787e-09,2.2214640307504894e-08,8.541297523797083e-06,0.10667736943557943,2.7521415174538026e-06,0.26589924778878904,0.00044140368866125876,4.2579042312382244e-09,3.026102376355205e-08,1.1635048047654954e-05,0.1453170686915287,3.7489969996134444e-06,0.0004311868537433159,6.377087448196164e-09,4.335967684167893e-08,6.451040647681578e-06,0.009537369419944628,3.905344726472148e-06,0.21243063850615088,0.11817429549575525,1.7477523026572273e-06,1.1883477474337198e-05,0.0017680204698635685,0.0001246090181332506,1.2020136650176024e-09,8.542738893550486e-09,3.284594013132739e-06
reactor_0031,750,5,20,1.0,0.3,0.5,0.0,primary_map,Konnov_2026,completed,0.15709620000052382,0.02,300.0,2409.3351053212555,2423.541461950506,640,546,True,,0.06124208385939215,168670.5482284914,0.003438854276180329,8.077772002647274e-07,2.565822449711906e-07,6.768957607350719e-08,0.010733137349949455,0.002529487023003359,0.29539463376598724,0.004880539435230784,1.1464249904626036e-06,3.641502850632204e-07,9.606735815155033e-08,0.015232835093658336,0.003589934372091155,0.004174092445855489,1.503269381040282e-06,4.568227861967644e-07,4.663394207490473e-08,0.000875300951414681,0.003274126655448979,0.21526679939910384,1.515558716626954,0.000545817574341496,0.00016586641636597024,1.6932178268469817e-05,0.001401838930328897,3.2928802310894917e-07,1.0459500488962832e-07,2.7593458546519092e-08
reactor_0032,750,10,5,0.6,0.3,0.5,0.0,primary_map,Konnov_2026,completed,0.16054280000025756,0.005,300.0,1983.6241253657906,1989.7908586240562,590,632,True,,0.6327404483777003,1108516.670672475,0.00499482037588172,1.542615635244794e-05,6.794352982593616e-07,9.592268959769101e-11,6.842799265471956e-05,0.06641882352087589,0.20750862401621878,0.006302681047703845,1.9465393340461592e-05,8.573409362542598e-07,1.2103941128522023e-10,8.634540984092674e-05,0.08381015306119266,0.005720981362340171,2.708976996424214e-05,1.1414887374052408e-06,6.235970467538501e-11,5.265830566890559e-06,0.08112534673501426,0.14269638477447355,3.26553168584429,0.015462819502051302,0.0006515608782732412,3.559487064192497e-08,0.002970354153370686,9.173732815957503e-06,4.0405125875524314e-07,5.704396514933568e-11
reactor_0033,750,10,5,1.0,0.0,0.5,0.0,primary_map,Konnov_2026,completed,0.14901100000133738,0.005,300.0,2361.9923680229576,2373.4467371601386,560,519,True,,0.5007837153298489,1321738.0952401038,0.0035814097662637077,9.498543378489834e-07,2.728982264677158e-07,1.0556728439343148e-07,0.007857947272090443,0.0014376535605405483,0.3000995812958505,0.005117027609291348,1.3571278319958974e-06,3.899100774549913e-07,1.5083186346550132e-07,0.011227236135448043,0.0020540830125553187,0.004337162732900354,1.7636225550598695e-06,4.847583337407233e-07,7.256264381282094e-08,0.0006393567241300082,0.0018566099656892878,0.21819422653827172,1.643275982733511,0.0006682060982754406,0.0001836665526113078,2.749273134640175e-05,0.0014588576249441345,3.869153025745166e-07,1.1116283377187952e-07,4.300195951681657e-08
reactor_0034,750,10,5,1.4,0.3,0.5,0.0,primary_map,Konnov_2026,completed,0.166262499998993,0.005,300.0,2245.578852847754,2245.195032066039,640,636,True,,0.48296740851064174,1762220.7643602712,0.00025103051954151594,2.458813848635046e-09,3.0219820867067504e-08,2.2018102788245036e-05,0.10669491355590888,1.4294641403414845e-06,0.2661655093207976,0.0003420805682071089,3.3506381614187744e-09,4.1180703892913874e-08,3.000418087171962e-05,0.14539370240986782,1.947938068457971e-06,0.0003339546053825782,5.015144983925253e-09,5.896925819270535e-08,1.662542862850397e-05,0.009536456909781789,2.0279110713827858e-06,0.21258805127559785,0.09152609796898499,1.3744881601544532e-06,1.616155613820885e-05,0.004556489369822011,9.65690987313066e-05,9.458827466254456e-10,1.1625283134035848e-08,8.470158711847169e-06
reactor_0035,750,10,10,1.4,0.0,0.5,0.0,primary_map,Konnov_2026,completed,0.15839670000059414,0.01,300.0,2160.6165594251206,2151.4184865525,750,657,True,,0.2521855549304406,881796.984090769,0.00013273581889329306,8.208819199733917e-10,9.561019015422733e-08,0.0002035145610327236,0.10643000674559214,4.393610947235094e-07,0.26656722005305017,0.00018097884703611696,1.1192326582850132e-09,1.3035985405662255e-07,0.00027748222686125934,0.14511214886426316,5.990475292845364e-07,0.00017649874258366728,1.6735207545630147e-09,1.8647925740166159e-07,0.00015359639185710152,0.009508236922371315,6.230025281552207e-07,0.2128072338622202,0.050476962550379256,4.78611027018029e-07,5.333129491177039e-05,0.04392710795641521,5.108986880569656e-05,3.159565364200875e-10,3.680025566719122e-08,7.833252779771072e-05
reactor_0036,750,10,20,0.6,0.3,0.5,0.0,primary_map,Konnov_2026,completed,0.15917350000017905,0.02,300.0,1989.5085449121975,1991.7257873473536,490,559,True,,0.15818511209442507,277129.1676681187,0.004128676639352908,1.2750551793984355e-05,6.833396320290167e-07,9.818769418128741e-11,6.921824085837457e-05,0.06684853605095924,0.20749913452678848,0.00520968092178376,1.608900677524289e-05,8.622572691084527e-07,1.2389600877301047e-10,8.734153345945376e-05,0.08435137293010171,0.004728943854317003,2.239129427401896e-05,1.1480551844761618e-06,6.383257924591922e-11,5.326675842502873e-06,0.0816507010253602,0.1426907231460256,2.699277452379958,0.012780933253899496,0.0006553090011240979,3.643558629449027e-08,0.002465901001965145,7.615418011840804e-06,4.081326852390515e-07,5.86437627869621e-11
