design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
screen_0021,surrogate_screening,5,0.8,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.15343860000211862,0.01,300.0,2126.9290710980445,2135.5437934442775,680,622,True,,0.1430943215673087,324769.3263305163,0.007348797071154268,8.453233743203844e-06,4.585537935488946e-07,9.273016951873755e-10,0.0005237980425840237,0.028610027866632765,0.26036625762209226,0.009935724467529066,1.1428945515691139e-05,6.199741402746895e-07,1.2537309239112306e-09,0.0007081857040486327,0.03868134487030309,0.008649951904800765,1.525517681888481e-05,7.916999094494084e-07,6.195131587933769e-10,4.142320820423691e-05,0.035911243827963686,0.18399596540046545,3.811194281776639,0.006721475830097633,0.0003488253115143958,2.7295932211695736e-07,0.003441829335358597,3.959095290602751e-06,2.1476493134796264e-07,4.3430430127829903e-10
screen_0022,surrogate_screening,5,0.8,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.1614510999970662,0.01,300.0,2146.297330062893,2155.2658054009535,670,605,True,,0.14175609279999268,326161.75982257735,0.007682591795647053,8.558621483930808e-06,4.796657655597197e-07,1.1147414333271007e-09,0.0005979587083770614,0.02841045500135083,0.2601415841341658,0.010383867549382872,1.156791799673578e-05,6.483210236898925e-07,1.5066956182725207e-09,0.0008082069427801106,0.03839985379919336,0.009043850625408197,1.5447079160752368e-05,8.282419294199288e-07,7.448208234832063e-10,4.729325877860026e-05,0.035664697168139366,0.1838575906207751,3.9306291737634074,0.0067135938565930885,0.0003599696661912886,3.2371326985262287e-07,0.0035911351722551616,4.00062471812925e-06,2.2421399541287616e-07,5.21072481224277e-10
screen_0023,surrogate_screening,5,0.8,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,POLIMI_2023,completed,0.16307809999852907,0.01,300.0,2165.711003015054,2175.028574843475,670,589,True,,0.14045163382976011,327549.31240539724,0.007921593277364936,8.557683054387468e-06,5.011992149466602e-07,1.3293324202690486e-09,0.0006806048462452085,0.028257356098816515,0.2598966627964852,0.010703361110756137,1.156282187123048e-05,6.772016686756806e-07,1.7961443401835473e-09,0.0009196078601900083,0.03818028466887761,0.009326334307139911,1.544726390944732e-05,8.65529126962828e-07,8.883090345218644e-10,5.3836386022473383e-05,0.035476820633037615,0.18370682992671689,3.999089118706879,0.006623715489886689,0.0003711348960449595,3.8090281529858835e-07,0.00369687014353405,3.9937222063635184e-06,2.339009778491628e-07,6.203763767279952e-10
screen_0024,surrogate_screening,5,0.8,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,POLIMI_2023,completed,0.13876879999952507,0.01,300.0,2205.1462085612875,2215.0795455822613,670,546,True,,0.13794021690413966,330313.3184255665,0.007893239622279825,8.060616835816079e-06,5.453542720673472e-07,1.8253961764040772e-09,0.0008745428378109273,0.028198909736441725,0.25933365019534244,0.010656943743105891,1.088292567624002e-05,7.363022124755341e-07,2.4645323456175714e-09,0.0011807514112684857,0.03807235166533335,0.009295575728386858,1.4554128781165926e-05,9.420470468099284e-07,1.220141465514693e-09,6.919656184216389e-05,0.03541343487145445,0.18336060803848922,3.8818711226489055,0.0060778647694074315,0.0003934027685902956,5.095361555781716e-07,0.0036785136106955133,3.7565169892291513e-06,2.541533272077778e-07,8.506956587078133e-10
screen_0025,surrogate_screening,5,0.9,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.13561449999906472,0.01,300.0,2177.293805479622,2186.5064511166324,640,623,True,,0.13800192090565644,332946.4784795867,0.006315380156881912,4.48535875913321e-06,3.445548442702349e-07,3.3288647513089896e-09,0.0011994023085311054,0.012611252664765019,0.284413898360856,0.008825465087172184,6.2680909381259726e-06,4.815001905165384e-07,4.651941595405203e-09,0.0016761117995217022,0.01762366909569273,0.007530001857706905,8.199544002450836e-06,6.025967877698175e-07,2.252805924989745e-09,9.608218889459599e-05,0.0160349843751041,0.20359755664201318,3.121086384610691,0.003398602766594651,0.000249768415102524,9.337583220460164e-07,0.0027208298836261134,1.9324091103739986e-06,1.484431805450419e-07,1.4341614390451754e-09
screen_0026,surrogate_screening,5,0.9,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.18379769999955897,0.01,300.0,2187.368005821086,2196.866255051395,640,619,True,,0.1373255904003967,333693.835306144,0.0065220223858124884,4.549207447046208e-06,3.525360631233852e-07,3.6787541031999147e-09,0.001284399115175728,0.01251734568078011,0.28424208886218383,0.009112050714807538,6.355790660859741e-06,4.925353358134324e-07,5.1396625115214215e-09,0.0017944602430365905,0.017488239369763597,0.007777026061364282,8.31694712970588e-06,6.166059147854769e-07,2.489797764768211e-09,0.00010289960075829247,0.015916891075182894,0.20349128618438614,3.200492734474133,0.0034226873681016895,0.00025375287863681206,1.0246306999069914e-06,0.0028071957064383295,1.95806068388011e-06,1.517378604706144e-07,1.583401913187192e-09
screen_0027,surrogate_screening,5,0.9,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.16075500000079046,0.01,300.0,2197.399955868099,2207.1947766379494,670,615,True,,0.13665880566903923,334441.119154886,0.006716796765606082,4.603257347888061e-06,3.606368224880211e-07,4.055897428069366e-09,0.0013739159118665268,0.012430644733185331,0.28406257054302314,0.009381820937481404,6.429692258692959e-06,5.03726733160964e-07,5.6651562848804776e-09,0.0019190446753267424,0.0173627529749544,0.008009969087175864,8.416486233843962e-06,6.308288791983206e-07,2.745286279859221e-09,0.00011008070654432523,0.015808003227414144,0.2033802638995612,3.2730210078995485,0.00343913140690799,0.00025776830740976086,1.1217745747687615e-06,0.0028884125810837847,1.9795308540061945e-06,1.5508403359923402e-07,1.7441506074456647e-09
screen_0028,surrogate_screening,5,0.9,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.16810280000208877,0.01,300.0,2217.351211604884,2227.764903601534,670,603,True,,0.1353533128984262,335936.0609816207,0.0070647442333215274,4.6809421866830405e-06,3.7718294603704815e-07,4.89326880875699e-09,0.0015668729196573726,0.012281865011365018,0.2836795019216246,0.009862546516920345,6.534703668595675e-06,5.265561254339242e-07,6.831116548924443e-09,0.002187390873025017,0.01714576791298413,0.00842645812284605,8.56009985043936e-06,6.598930256837586e-07,3.31268194991846e-09,0.00012556390704347156,0.015621677655069244,0.203143411003576,3.3951372162736253,0.0034489833276984214,0.00026588008123888093,1.3347256474642455e-06,0.0030329810198525247,2.009585674775623e-06,1.6192924733873535e-07,2.1007400879421017e-09
screen_0029,surrogate_screening,5,0.9,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,POLIMI_2023,completed,0.18210220000037225,0.01,300.0,2237.1798576529272,2248.2353716433645,670,605,True,,0.1340843406046731,337432.44145377737,0.007344897500560376,4.715282242172739e-06,3.9415692347072796e-07,5.838942345142431e-09,0.001778823156943809,0.01217191272840786,0.28326290446003477,0.010247687117445737,6.578817074649117e-06,5.499323614243568e-07,8.14656082610538e-09,0.0024818349266598296,0.016982395363864845,0.008762373487859385,8.624633412915698e-06,6.897283027422539e-07,3.953686703054135e-09,0.00014257757324067285,0.015484941896043191,0.20288590968178707,3.4818734861106617,0.003427140197740128,0.00027407490599046014,1.5710625577449e-06,0.0031487401432541266,2.021430316974453e-06,1.68974138519855e-07,2.5031407388453904e-09
screen_0030,surrogate_screening,5,0.9,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,POLIMI_2023,completed,0.18376570000327774,0.01,300.0,2256.930092906314,2268.6337544113658,690,583,True,,0.1328508142024676,338931.31524786126,0.007538415311229725,4.701010608762487e-06,4.1150929299533543e-07,6.880382022740963e-09,0.002009964161254717,0.012109694527999258,0.28281103388151346,0.010511058685172669,6.554772634337817e-06,5.737808477763867e-07,9.59354137861103e-09,0.0028025586786881098,0.01688494260241954,0.008995211185576005,8.600416132081553e-06,7.202509136426663e-07,4.659892524150801e-09,0.00016113951063399066,0.015409169092879304,0.20260670551534218,3.5258504486461946,0.0033711027403635027,0.0002823165520646095,1.8265367880707576e-06,0.0032280263235264653,2.0130206901252596e-06,1.762124764054708e-07,2.946249757855676e-09
