design_id,design_role,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,criterion,reactor,flame_reactor_temperature_K,temperature_source_column,status,ignition_delay_s,final_temperature_K,max_temperature_K,integration_steps,converged,failure_reason,runtime_s
screen_0079,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.6,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0001388248049260927,2646.269705180615,2646.2697052529584,2563,True,,0.3176028999996561
screen_0080,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.6,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,5.196115255029811e-05,2675.901956321719,2675.901956364892,2286,True,,0.2789622000000236
screen_0081,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.7,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.021973048090277142,2696.1128090676416,2696.1128091599317,3149,True,,0.399381700000049
screen_0082,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.7,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.005083631725647912,2704.1321589396193,2704.1321589792356,2932,True,,0.3591141000006246
screen_0083,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.7,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00238335355948259,2712.0969332283053,2712.0969332895374,3004,True,,0.4172260000004826
screen_0084,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.7,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0007811014032525397,2727.86299406407,2727.8629941466074,2731,True,,0.38354850000087026
screen_0085,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.7,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00037002245390724595,2743.4116274312073,2743.4116275023634,2794,True,,0.410529900000256
screen_0086,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.7,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00021745609444492824,2758.743713082863,2758.7437130828785,2655,True,,0.36079939999945054
screen_0087,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.7,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0001407107110699752,2773.860365278405,2773.860365283533,2495,True,,0.3361411000005319
screen_0088,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.7,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,5.505706290282716e-05,2803.4529430744406,2803.4529430809453,2456,True,,0.33846600000015314
screen_0089,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.8,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.022732903416326902,2801.403395076864,2801.403395125012,3079,True,,0.37359159999959957
screen_0090,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.8,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.004770141530144416,2809.2835531637747,2809.28355321166,2971,True,,0.4008328999998412
screen_0091,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.8,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.002226074959205706,2817.0976609294535,2817.097660990021,3020,True,,0.3657245000003968
screen_0092,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.8,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0007474827732598506,2832.529494206452,2832.5294942091773,2753,True,,0.383705899999768
screen_0093,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.8,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0003620892471279596,2847.7026065252903,2847.7026065658315,2791,True,,0.3536484999995082
screen_0094,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.8,0.4,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00021662268597883545,2862.620958030738,2862.6209580662885,2640,True,,0.32409280000047147
screen_0095,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.8,0.5,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.00014265877679625171,2877.2887296396007,2877.2887297120255,2601,True,,0.3886341999996148
screen_0096,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.8,0.7,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,5.8170263951660097e-05,2905.890162320521,2905.890162328825,2491,True,,0.33240380000006553
screen_0097,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.9,0.0,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.02338557559254228,2882.629287485667,2882.6292874948363,3527,True,,0.4425540000002002
screen_0098,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.9,0.05,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0045254453674830235,2890.1419081723766,2890.141908233343,3051,True,,0.40723049999996874
screen_0099,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.9,0.1,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0021076503698709936,2897.585965189976,2897.585965244796,2950,True,,0.3986082000001261
screen_0100,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.9,0.2,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0007227135549637078,2912.2719439588896,2912.271943968104,2919,True,,0.35548279999966326
screen_0101,surrogate_screening,False,False,RMG_2026_Burke,1200.0,10,0.9,0.3,max_dTdt,constant_volume,600.0,ignition_temperature_K,completed,0.0003565264348169774,2926.694303823526,2926.6943038266186,2814,True,,0.354818200000409
