design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
screen_0030,surrogate_screening,5,0.9,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,C3_v3_5_C0,completed,0.08239099999991595,0.01,300.0,2247.477945741651,2259.936890389003,720,553,True,,0.13301212458400144,339112.6101719824,0.010544550708718028,6.151787850886539e-06,3.482833595956752e-07,1.0745852881158192e-08,0.0020249559896861912,0.010678414254695312,0.2829288324803396,0.014705026762115521,8.57904784007073e-06,4.857026406463709e-07,1.498575506574606e-08,0.002823926105815253,0.014891707738901014,0.012581468866682563,1.1253861026626336e-05,6.095493318406499e-07,7.277399256330108e-09,0.0001623309308958288,0.013587037105572249,0.20267801235655233,4.93490319777905,0.004414167801561556,0.00023908710332465842,2.85445691930944e-06,0.004469652320663323,2.6076362666841755e-06,1.476312807883009e-07,4.554980823228905e-09
screen_0031,surrogate_screening,5,0.9,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.0802548999999999,0.01,300.0,2267.4060312821553,2280.7253824027694,720,553,True,,0.13180331042477458,340633.5810337945,0.010485551338124663,5.970556687755028e-06,3.6190576867270345e-07,1.2337096649313392e-08,0.0022764748292589433,0.010747851780687056,0.2824403539460847,0.014612794066372023,8.320641664548703e-06,5.043563565244176e-07,1.7193130518360307e-08,0.003172523485368763,0.01497833920816597,0.012514046419855953,1.0924919534337998e-05,6.335412005847082e-07,8.357021158719236e-09,0.00018253736047555336,0.013678639013812234,0.20237618245570893,4.84213194700459,0.004227241942441304,0.00024513974011055093,3.233630256494887e-06,0.004443601020614682,2.5302219154544784e-06,1.5336960272114656e-07,5.228254909494888e-09
screen_0032,surrogate_screening,5,0.9,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,C3_v3_5_C0,completed,0.09526970000024448,0.01,300.0,2308.5122011531485,2323.0894060846435,690,521,True,,0.12948563165894628,343687.5293302882,0.009556429903520213,5.278457344064695e-06,3.8465745959608673e-07,1.4806797820502002e-08,0.002819551097499797,0.011279669738192924,0.2813413052122948,0.01329759171193667,7.344873696440804e-06,5.352435897400729e-07,2.0603379501135785e-08,0.003923352097385678,0.015695447393877265,0.011411361371455524,9.663750895270534e-06,6.737345296921727e-07,1.0035406534511648e-08,0.00022620602722928099,0.014363255738736558,0.20169792926680266,4.299275385844501,0.0036408562490094923,0.00025383214025143265,3.7808789763412633e-06,0.004058662356508894,2.241786560366202e-06,1.633658978483058e-07,6.28851920028969e-09
screen_0033,surrogate_screening,5,1.0,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.1740679999998065,0.01,300.0,2244.2538267824502,2261.434488576759,640,558,True,,0.13111076057109136,346074.9987613479,0.004543606064821734,7.81579697374291e-07,1.1878505753244743e-07,1.0239084258232107e-07,0.0073748317930796,0.0009318980268639794,0.3012186154578763,0.006502185326243244,1.1184895800943824e-06,1.6998886942341962e-07,1.4652771932299348e-07,0.010553846963041177,0.0013336045399586671,0.005499429294431139,1.4503978647549975e-06,2.108878850653381e-07,7.034125507877914e-08,0.0005997240902083967,0.0012028184289096678,0.2188894961948449,2.0834627178516,0.0005494842674545531,7.989502594844331e-05,2.6648834749440177e-05,0.0018473327540476734,3.1777353807957037e-07,4.829545615102459e-08,4.1629920049920116e-08
screen_0034,surrogate_screening,5,1.0,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.08541280000008555,0.01,300.0,2253.8351640001574,2271.5705900292364,660,559,True,,0.13048959562241857,346931.1118686817,0.004690629674588214,8.135503802020876e-07,1.245780239941042e-07,1.0673446285249418e-07,0.007650571069992325,0.000973281784915717,0.30082151381258915,0.006708772891691804,1.1635803965284194e-06,1.781777134954804e-07,1.5265696093498594e-07,0.010942228946017131,0.0013920362312962163,0.005678429867422966,1.5100054057939212e-06,2.2121339675949907e-07,7.333880554475675e-08,0.0006222621659215513,0.0012564651413958742,0.21864128620247117,2.1358015808359,0.0005679513541705572,8.320397249450167e-05,2.7584585964111683e-05,0.0019065627032053413,3.3067731193424333e-07,5.063623237471426e-08,4.338350288526798e-08
screen_0035,surrogate_screening,5,1.0,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.10648170000013124,0.01,300.0,2263.352416008072,2281.734680568297,660,562,True,,0.12987763538702687,347788.1129429115,0.00481873006327526,8.441230617543559e-07,1.303585414466217e-07,1.1052117185465604e-07,0.007920767908609029,0.001019796338618556,0.3004260537343186,0.006888092515448285,1.206624498039523e-06,1.8633990322606246e-07,1.5798354476266154e-07,0.011322274008187423,0.0014577391626177884,0.005834584280976827,1.5670397558997937e-06,2.3152062092984264e-07,7.5954733479819e-08,0.0006443577106707141,0.001316756577945385,0.21839418656957485,2.178861156200513,0.0005851937155975679,8.645882268736415e-05,2.836445759268954e-05,0.0019581431597195413,3.430185500393714e-07,5.297260541529888e-08,4.491147539488565e-08
screen_0036,surrogate_screening,5,1.0,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,C3_v3_5_C0,completed,0.07850899999993999,0.01,300.0,2282.2704651503723,2302.1555924747904,670,553,True,,0.1286806286128576,349504.9891114578,0.005013467150929441,9.000850597184966e-07,1.4175928582994736e-07,1.1623051456659105e-07,0.008443371383367511,0.0011295813211111016,0.29964039328249126,0.007158418479367887,1.2851755742126166e-06,2.0240928298871214e-07,1.6595833547760962e-07,0.01205576578429538,0.0016128590373812352,0.006072618566464181,1.6715459223874781e-06,2.518617478038835e-07,7.990795821429655e-08,0.0006871256240568695,0.0014590496162288887,0.2179035718886103,2.235814648727438,0.0006154292120261699,9.273037307230315e-05,2.9420485013181015e-05,0.002036513393850358,3.6562227786443033e-07,5.758383880940126e-08,4.7213832775407604e-08
screen_0037,surrogate_screening,5,1.0,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,C3_v3_5_C0,completed,0.09024660000022777,0.01,300.0,2301.1480253615937,2322.7013762190745,700,542,True,,0.1275183685864513,351225.99403353926,0.005120107149664343,9.472172450873699e-07,1.528085129569724e-07,1.1925347527104238e-07,0.008941963111085261,0.0012640048571816787,0.2988604878452592,0.0073025511483859155,1.350968286149476e-06,2.179430916499935e-07,1.7008523011996971e-07,0.01275347196395313,0.001802786514337412,0.00620408753942271,1.7597273896483017e-06,2.71593444903879e-07,8.201663660738411e-08,0.0007279711431258689,0.0016332863757230803,0.21741701556071605,2.252495928644643,0.0006388979451885836,9.860646307861172e-05,2.977748764267922e-05,0.0020794223556707364,3.846920889615852e-07,6.205991958593301e-08,4.843225643945547e-08
screen_0038,surrogate_screening,5,1.0,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,C3_v3_5_C0,completed,0.14126450000003388,0.01,300.0,2320.127931964013,2343.3574089293406,700,582,True,,0.12638952945957999,352951.4125411979,0.0051334591458262685,9.828573540725895e-07,1.6344803992744632e-07,1.1951237875692033e-07,0.009418173711420782,0.0014257928966774265,0.2980826940742275,0.007313481378060124,1.4002466469697305e-06,2.3285939603935465e-07,1.7026561070366133e-07,0.01341778245373074,0.002031283293118012,0.006222593300508834,1.82662218767607e-06,2.906122325031494e-07,8.222544671908157e-08,0.0007670266017497124,0.0018430303323735647,0.21693230519894302,2.228268853231594,0.0006541011328970372,0.00010406628792563283,2.9444380022747284e-05,0.002084833921624251,3.9916444130161175e-07,6.638058439420713e-08,4.85371470208376e-08
screen_0039,surrogate_screening,5,1.0,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,True,True,False,C3_v3_5_C0,completed,0.15794809999988502,0.01,300.0,2339.3864506011755,2364.0949654315405,700,560,True,,0.1252928299726082,354681.45282559993,0.005050508658138763,1.003991814526063e-06,1.7374522012879814e-07,1.1708792630793751e-07,0.009875351954690728,0.0016175357404437135,0.29730159063891004,0.007187306233880342,1.4287663116228143e-06,2.4725432392364655e-07,1.666261439447353e-07,0.014053471337254958,0.0023018918484736793,0.006124371041972755,1.8666095202969868e-06,3.0903815823637043e-07,8.058802878087614e-08,0.0008045654517637371,0.0020916787724660373,0.21644610186879745,2.163461814927113,0.0006593882690754048,0.00010916912938776264,2.8468086243107862e-05,0.002051547890743522,4.0782769198811153e-07,7.057638428311577e-08,4.756184069925068e-08
