design_id,design_role,pressure_bar,equivalence_ratio,cracking_ratio,flame_temperature_K,temperature_K,ignition_temperature_K,residence_time_ms,psr_fraction,heat_loss_W_per_K,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3
screen_0011,surrogate_screening,5,0.7,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,NUIG_2024,completed,0.14884890000030282,0.01,300.0,1961.5946357062714,1968.4770886426832,620,636,True,,0.1573717272304241,308103.6335149464,0.0062237461101787035,1.1953458058739402e-05,3.1519673474502496e-07,1.196321366880355e-10,0.00011049414316140165,0.047151199448006824,0.23530176534843342,0.008138826308412419,1.5631601482885566e-05,4.1218446762681987e-07,1.5644358946708653e-10,0.00014449378611649093,0.06165987746720925,0.007226432435350228,2.1279556427923113e-05,5.368174878545227e-07,7.884097423607493e-11,8.619731936610196e-06,0.058382078529141734,0.1640300531747855,3.691083227714863,0.010869071914392339,0.0002741931158272604,4.027002262360073e-08,0.0032590630708174253,6.259425278304605e-06,1.6505269014263355e-07,6.264533801038421e-11
screen_0012,surrogate_screening,5,0.7,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,NUIG_2024,completed,0.12701640000022962,0.01,300.0,1979.704503092603,1986.8858110999072,620,641,True,,0.15584926167388172,309481.5066623416,0.0067724938737507056,1.255217376294461e-05,3.325277085618689e-07,1.469045535396104e-10,0.00012775081298559336,0.04684610807211194,0.2352073797516414,0.00885533371327695,1.6412519460332162e-05,4.347946093594417e-07,1.9208416719803684e-10,0.00016703980870540772,0.061253347419721625,0.007863948358536746,2.2346417311672414e-05,5.663602157795249e-07,9.681871932496518e-11,9.966395730141257e-06,0.058006982888007645,0.16397178989083913,3.9601414596209175,0.01125324959361901,0.00028520871060319094,4.875614729208854e-08,0.003536220144138007,6.554047968250578e-06,1.7362750021201683e-07,7.670539850996887e-11
screen_0013,surrogate_screening,5,0.7,0.3,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,NUIG_2024,completed,0.21071200000005774,0.01,300.0,1997.784398691479,2005.3409027712828,610,623,True,,0.15436309769498618,310847.32552831195,0.00726069957788013,1.2996645000196335e-05,3.502786087287677e-07,1.7942508749292702e-10,0.00014732338575730548,0.04656942267838918,0.23510449204017206,0.009492407135775021,1.699139930218928e-05,4.5794308514512046e-07,2.345746387915124e-10,0.00019260589743853333,0.060883378440281,0.008431258249179858,2.3138868126365263e-05,5.966235711997533e-07,1.182576201998701e-10,1.1493916515926998e-05,0.057667285318434666,0.16390832529522437,4.1868629192734375,0.01149048766969753,0.00029627619427547856,5.872533260198983e-08,0.0037811557886831726,6.7682650891748386e-06,1.8241465231279586e-07,9.343923418560511e-11
screen_0014,surrogate_screening,5,0.7,0.4,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.31592070000033345,0.01,300.0,2015.892746997622,2023.8733578259814,670,598,True,,0.15291213842694415,312201.89632269845,0.007671721910329488,1.3273769488595447e-05,3.683125184148526e-07,2.1786961889470054e-10,0.0001694893860683383,0.046329296606805105,0.23499221543553747,0.010028292607110117,1.7351156101179448e-05,4.814493732564328e-07,2.8479398940853784e-10,0.00022155249853415902,0.06056055577680363,0.008909038208912215,2.3633561386518996e-05,6.273751560509191e-07,1.4360404971157093e-10,1.3224001782252647e-05,0.057373111752605684,0.16383912008782447,4.363522771315959,0.011575389044151464,0.0003072796092453108,7.03352624913861e-08,0.003985930201475639,6.896537610517494e-06,1.9136094971777491e-07,1.1319663357024334e-10
screen_0015,surrogate_screening,5,0.7,0.5,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.2949978999999985,0.01,300.0,2034.0973043014433,2042.5386909797576,660,586,True,,0.1514953365724928,313546.00514574035,0.007976934727932745,1.335294687557958e-05,3.8643544602765013e-07,2.627886080133123e-10,0.00019457886322636018,0.04613978610452216,0.23486935534490958,0.01042558520385578,1.7451852136439905e-05,5.050581214164406e-07,3.434558658041641e-10,0.00025430802515310764,0.06030314747793338,0.009264041574926541,2.377598446280108e-05,6.582854853669e-07,1.7322199476260572e-10,1.5182473845826522e-05,0.05714191134060983,0.16376344821392994,4.476086677496389,0.011487790338327464,0.0003180623561766982,8.369529181569944e-08,0.004136668104230443,6.924553267845081e-06,2.003971749109344e-07,1.3627656361750173e-10
screen_0016,surrogate_screening,5,0.7,0.7,300.0,600.0,1200.0,10.0,0.5,0.0,False,False,False,NUIG_2024,completed,0.27404680000017834,0.01,300.0,2071.2782098518264,2080.756630012667,630,559,True,,0.14876024519410863,316205.88284933317,0.008024693277995175,1.2614136871363171e-05,4.216732857682635e-07,3.7150842464121093e-10,0.00025536346731314547,0.04603311437875139,0.23458368460300283,0.01048408966019103,1.6480099284035537e-05,5.509071041287576e-07,4.853677889639984e-10,0.00033362689320346736,0.0601412766526612,0.009320842762698135,2.2463695794019662e-05,7.184155020422351e-07,2.4492180461753003e-10,1.992819340631394e-05,0.05701798000614482,0.1635877220987072,4.385025484979308,0.010568130055557816,0.00033798127116431323,1.152243828608585e-07,0.004155358020288497,6.531870191371484e-06,2.1835145709099467e-07,1.923750177680659e-10
screen_0017,surrogate_screening,5,0.8,0.0,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,NUIG_2024,completed,0.2981276999998954,0.01,300.0,2065.5405123292403,2071.9390388831953,620,620,True,,0.1475213035304735,320611.68257878517,0.006697146907867498,8.478713217810946e-06,3.2330556301003353e-07,5.758528579428481e-10,0.0003362485032468789,0.029033631321922392,0.2609648784334456,0.009062014392051301,1.147267967432775e-05,4.3746982190063346e-07,7.791955228354993e-10,0.00045498311708667256,0.03928586135443598,0.007880610948155271,1.529667142755688e-05,5.580281482508092e-07,3.8460385464888846e-10,2.6583541918745612e-05,0.03643226303884054,0.1843649185804237,3.6260625013335446,0.007038373931105959,0.0002567624460048383,1.769656723806579e-07,0.0031503494841265047,3.988401356465475e-06,1.520834958013795e-07,2.708821799656e-10
screen_0018,surrogate_screening,5,0.8,0.05,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,NUIG_2024,completed,0.2607545000000755,0.01,300.0,2075.186708650937,2081.819131615533,640,618,True,,0.14678825662579906,321330.0842863768,0.006990232180187182,8.687538038543335e-06,3.318301639095331e-07,6.390481523105577e-10,0.00036125877469147437,0.028872149624780137,0.26088140735425724,0.009457524475422821,1.1753916252391237e-05,4.4895388535920414e-07,8.646084115175973e-10,0.0004887697025700781,0.03906294593595546,0.008225820701875178,1.5674052142318196e-05,5.727648611529325e-07,4.268283576809172e-10,2.85619901678604e-05,0.03623109725171628,0.1843134074429518,3.7576745508476996,0.007160135016123366,0.0002616473201128193,1.9498140250881917e-07,0.003283533112440881,4.0808113492995426e-06,1.5587112170492464e-07,3.0018112624403434e-10
screen_0019,surrogate_screening,5,0.8,0.1,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,NUIG_2024,completed,0.3004308999998102,0.01,300.0,2084.8102105525218,2091.6960567159995,640,608,True,,0.14606467669635514,322046.2716295978,0.007269623971626459,8.871437568539655e-06,3.4046079536262385e-07,7.07875465089377e-10,0.0003878234193009993,0.0287173290142471,0.26079419425042855,0.009834370773447723,1.2001309377628355e-05,4.605764628936983e-07,9.576162140279394e-10,0.000524648773432911,0.0388488953832378,0.008554960241798597,1.6006522119983037e-05,5.876869197807159e-07,4.728190351289475e-10,3.066355490491421e-05,0.036038343584128,0.1842596020740813,3.8801178959329437,0.007259787441903443,0.00026654647949216585,2.1444793989549518e-07,0.003410074104075227,4.161461395592478e-06,1.5970517130601802e-07,3.320540101981945e-10
screen_0020,surrogate_screening,5,0.8,0.2,300.0,600.0,1200.0,10.0,0.5,0.0,True,False,False,NUIG_2024,completed,0.28693010000006325,0.01,300.0,2104.0160321199696,2111.447084015505,680,608,True,,0.14464534458838757,323472.5104000282,0.007782320964407613,9.16419740917895e-06,3.579818130278442e-07,8.636983214824176e-10,0.0004459141132781361,0.028430176437556628,0.26060790043055404,0.010525296346741224,1.2394232254463276e-05,4.841569354558967e-07,1.1681194889495792e-09,0.0006030820636814966,0.038450744137125285,0.009159139315564224,1.6536244788797724e-05,6.179870246880821e-07,5.769519508709608e-10,3.525974503019424e-05,0.035681229484833786,0.1841447177514436,4.095639721577776,0.007394417605117663,0.000276341708377678,2.579922901067184e-07,0.003641132770212868,4.287674544890902e-06,1.6748979083711152e-07,4.041005602712074e-10
