design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0086,training,False,POLIMI_2023,450,1,1.0,0.7,completed,1.913873743800285,2230.599257831934,181,multicomponent,True,,2.6697306999994908
map_0087,training,False,POLIMI_2023,450,1,0.6,0.3,completed,0.2519633729395629,1725.5732397059128,164,multicomponent,True,,6.164919500002725
map_0088,training,False,POLIMI_2023,300,10,1.0,0.3,completed,0.09816598101645838,2141.948406643713,222,multicomponent,True,,10.62959310000224
map_0089,training,False,POLIMI_2023,750,5,1.0,0.7,completed,4.01695448552617,2487.802210588978,203,multicomponent,True,,6.996262799999386
map_0090,training,False,POLIMI_2023,750,1,1.0,0.4,completed,2.4883415084888223,2372.4388138858967,182,multicomponent,True,,4.468959699999687
map_0091,training,False,POLIMI_2023,750,5,0.6,0.4,completed,0.7542953170265271,1976.050803049064,179,multicomponent,True,,8.253716499999427
map_0092,training,False,POLIMI_2023,450,5,1.4,0.2,completed,0.20270458461788715,2024.5524191236252,179,multicomponent,True,,10.518634200001543
map_0093,training,False,POLIMI_2023,750,5,1.4,0.4,completed,1.3437473565914542,2279.3797144680275,171,multicomponent,True,,8.080801999996766
map_0094,training,False,POLIMI_2023,450,5,0.6,0.5,completed,0.21913384397971358,1761.8845656830692,169,multicomponent,True,,11.452720799999952
map_0095,training,False,POLIMI_2023,450,20,1.0,0.7,completed,0.5800853277630073,2315.421720129343,201,multicomponent,True,,9.353455899999972
map_0096,training,False,POLIMI_2023,600,1,1.0,0.05,completed,0.38230426950424873,2246.2851183059306,178,multicomponent,True,,5.6284688000014285
map_0097,training,False,POLIMI_2023,600,20,1.0,0.0,completed,0.13528892060779207,2292.2397043472142,193,multicomponent,True,,7.945645200001309
map_0098,training,False,POLIMI_2023,450,5,0.8,0.0,completed,0.07421767375819459,1964.8327833624742,196,multicomponent,True,,17.52606890000243
map_0099,training,False,POLIMI_2023,750,20,1.0,0.4,completed,0.8043872028745639,2467.2216501403072,194,multicomponent,True,,8.125580200001423
map_0100,training,False,POLIMI_2023,300,5,0.9,0.7,completed,0.45714441047194043,2081.8166196768498,185,multicomponent,True,,8.441510699998616
map_0101,training,False,POLIMI_2023,450,20,1.3,0.4,completed,0.2398005306885498,2130.902522497655,182,multicomponent,True,,6.504304599999159
map_0102,training,False,POLIMI_2023,750,5,0.9,0.0,completed,0.352328507672277,2289.2717243477387,185,multicomponent,True,,10.529472999998688
map_0103,training,False,POLIMI_2023,450,20,0.7,0.3,completed,0.0660835119981375,1890.3397308583308,190,multicomponent,True,,12.942182499999035
map_0104,training,False,POLIMI_2023,600,1,1.4,0.3,completed,0.7655808716424525,2128.9488165179614,162,multicomponent,True,,2.0677423999986786
map_0105,training,False,POLIMI_2023,600,5,1.4,0.7,completed,2.5193183612630605,2229.196006579096,186,multicomponent,True,,6.289577199997439
map_0106,training,False,POLIMI_2023,300,5,0.6,0.2,completed,0.01750352493693188,1616.389682067043,179,multicomponent,True,,13.814855700002227
map_0107,training,False,POLIMI_2023,450,1,0.6,0.7,completed,0.8510677557071203,1772.0993648721349,179,multicomponent,True,,4.550407999999152
map_0108,training,False,POLIMI_2023,450,1,1.4,0.7,completed,2.097303458677021,2069.9022925013605,186,multicomponent,True,,3.770164100002148
map_0109,training,False,POLIMI_2023,450,5,1.2,0.5,completed,0.7218360887852135,2182.6330100034747,188,multicomponent,True,,5.192639600001712
map_0110,training,False,POLIMI_2023,600,5,1.2,0.0,completed,0.24851117191819788,2182.594879724042,172,multicomponent,True,,3.4243620000015653
map_0111,training,False,POLIMI_2023,300,20,1.0,0.0,completed,0.026784487551517737,2091.645053662359,189,multicomponent,True,,12.735776299999998
map_0112,training,False,POLIMI_2023,600,10,0.8,0.7,completed,1.1698153983274255,2179.946440864402,180,multicomponent,True,,5.862191799998982
map_0113,training,False,POLIMI_2023,600,1,0.7,0.5,completed,1.4038622486299333,2000.396564622963,171,multicomponent,True,,2.353991699998005
map_0114,training,False,POLIMI_2023,600,10,0.6,0.2,completed,0.10820072255192434,1846.5591445898901,179,multicomponent,True,,10.070804400002089
map_0115,training,False,POLIMI_2023,450,10,1.1,0.1,completed,0.14305005774758783,2162.811061654696,180,multicomponent,True,,5.78159339999911
map_0116,training,False,POLIMI_2023,450,1,0.7,0.0,completed,0.08925311820010033,1832.8572536371273,175,multicomponent,True,,21.158452400002716
map_0117,training,False,POLIMI_2023,750,10,1.2,0.2,completed,0.6498866689866174,2344.5794651464903,175,multicomponent,True,,5.225776499999483
map_0118,training,False,POLIMI_2023,600,20,0.6,0.5,completed,0.18697848815252696,1886.1413755691349,181,multicomponent,True,,6.766778899997007
map_0119,training,False,POLIMI_2023,600,20,1.4,0.2,completed,0.23695207513541497,2146.685304296316,170,multicomponent,True,,5.391343099996448
map_0120,training,False,POLIMI_2023,750,1,0.6,0.3,completed,1.072088635199178,1954.910395700351,169,multicomponent,True,,2.9554930000012973
map_0121,interpolation_holdout,True,POLIMI_2023,300,1,1.0,0.2,completed,0.18249918366338744,2086.6145727403186,179,multicomponent,True,,3.824484900000243
map_0122,interpolation_holdout,True,POLIMI_2023,300,10,1.4,0.2,completed,0.06297662659747645,1933.8731508237859,178,multicomponent,True,,7.033336899999995
map_0123,interpolation_holdout,True,POLIMI_2023,300,1,0.7,0.7,completed,0.4948688805210993,1804.5129760752816,179,multicomponent,True,,4.89116869999998
map_0124,interpolation_holdout,True,POLIMI_2023,300,1,1.3,0.7,completed,1.0948939354840705,2013.4370935889142,192,multicomponent,True,,3.402269400001387
map_0125,interpolation_holdout,True,POLIMI_2023,450,5,1.0,0.0,completed,0.10947888679627356,2174.895407746612,167,multicomponent,True,,7.562068100000033
map_0126,interpolation_holdout,True,POLIMI_2023,300,5,1.0,0.5,completed,0.2925563176070526,2158.0253204498363,204,multicomponent,True,,10.21766629999911
map_0127,interpolation_holdout,True,POLIMI_2023,450,1,1.4,0.05,completed,0.1778459812410775,1978.8580530967167,147,multicomponent,True,,2.026321299999836
map_0128,interpolation_holdout,True,POLIMI_2023,300,5,0.7,0.2,completed,0.040180591860994604,1760.461905390667,193,multicomponent,True,,12.330560999998852
map_0129,interpolation_holdout,True,POLIMI_2023,300,1,0.6,0.05,completed,0.023357368807797024,1591.7361884733052,178,multicomponent,True,,18.635779600001115
map_0130,interpolation_holdout,True,POLIMI_2023,450,1,1.0,0.5,completed,1.1669629219338504,2202.1603756726618,171,multicomponent,True,,2.866840200000297
map_0131,interpolation_holdout,True,POLIMI_2023,300,1,1.4,0.3,completed,0.20598794520851038,1919.8071092254932,166,multicomponent,True,,2.5463023999982397
map_0132,interpolation_holdout,True,POLIMI_2023,450,1,0.9,0.0,completed,0.1440174831824432,2067.868176367257,173,multicomponent,True,,7.015323700001318
map_0133,interpolation_holdout,False,POLIMI_2023,600,10,1.0,0.3,completed,0.4465536919776063,2336.6384073744935,178,multicomponent,True,,4.608390199999121
map_0134,interpolation_holdout,False,POLIMI_2023,450,1,0.7,0.7,completed,1.1611665430393245,1920.8478406975885,169,multicomponent,True,,3.666840500001854
map_0135,interpolation_holdout,False,POLIMI_2023,750,1,0.6,0.05,completed,0.3599803306305811,1929.9825465670617,158,multicomponent,True,,5.9710863000000245
map_0136,interpolation_holdout,False,POLIMI_2023,300,20,1.4,0.7,completed,0.28568765203972724,2038.275365623094,199,multicomponent,True,,15.632949999999255
map_0137,interpolation_holdout,False,POLIMI_2023,750,1,1.4,0.5,completed,2.908648264517774,2258.224757912987,192,multicomponent,True,,4.109002299999702
map_0138,interpolation_holdout,False,POLIMI_2023,300,5,0.6,0.0,completed,0.005893707492770403,1587.474302535889,173,multicomponent,True,,23.817224400001578
map_0139,interpolation_holdout,False,POLIMI_2023,300,10,1.4,0.0,completed,0.03095992657383943,1890.531482697504,167,multicomponent,True,,4.680440700001782
map_0140,interpolation_holdout,False,POLIMI_2023,300,20,0.7,0.7,completed,0.08977957766014912,1832.6056241929818,206,multicomponent,True,,14.283278599999903
map_0141,interpolation_holdout,False,POLIMI_2023,750,5,0.6,0.7,completed,1.9864653147264153,2019.796246989564,171,multicomponent,True,,4.996977499999048
map_0142,interpolation_holdout,False,POLIMI_2023,600,1,1.2,0.0,completed,0.3287884676937354,2174.6094390573044,174,multicomponent,True,,3.371265499998117
map_0143,interpolation_holdout,False,POLIMI_2023,750,10,1.4,0.7,completed,3.3463347758952606,2372.0003808512183,181,multicomponent,True,,7.521824499999639
map_0144,interpolation_holdout,False,POLIMI_2023,750,10,0.6,0.0,completed,0.12885386718440886,1937.3181352966974,169,multicomponent,True,,15.334302900002513
