design_id,design_role,inside_experimental_convex_hull,mechanism_id,temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,status,laminar_burning_velocity_m_per_s,max_temperature_K,grid_points,transport_model,soret_enabled,failure_reason,runtime_s
map_0102,training,False,C3_v3_5_C0,750,5,0.9,0.0,completed,0.3168856372816432,2284.313535183857,189,multicomponent,True,,12.362906500000465
map_0103,training,False,C3_v3_5_C0,450,20,0.7,0.3,completed,0.0558061513054808,1884.969993889072,180,multicomponent,True,,14.961570999999822
map_0104,training,False,C3_v3_5_C0,600,1,1.4,0.3,completed,0.695140101697088,2135.4489601863133,170,multicomponent,True,,3.695491200000106
map_0105,training,False,C3_v3_5_C0,600,5,1.4,0.7,completed,1.9438368894119475,2230.155741559428,192,multicomponent,True,,7.336314399999537
map_0106,training,False,C3_v3_5_C0,300,5,0.6,0.2,completed,0.0122980624147572,1613.6331039562865,172,multicomponent,True,,31.4243348
map_0107,training,False,C3_v3_5_C0,450,1,0.6,0.7,completed,0.6861540632832154,1756.17248556114,184,multicomponent,True,,6.306815400000232
map_0108,training,False,C3_v3_5_C0,450,1,1.4,0.7,completed,1.6801060658341078,2045.8760564390511,179,multicomponent,True,,5.125727099999494
map_0109,training,False,C3_v3_5_C0,450,5,1.2,0.5,completed,0.5662962782678591,2183.512273370912,191,multicomponent,True,,7.609333600000355
map_0110,training,False,C3_v3_5_C0,600,5,1.2,0.0,completed,0.2173833666741109,2185.449984533495,174,multicomponent,True,,5.192769500000395
map_0111,training,False,C3_v3_5_C0,300,20,1.0,0.0,completed,0.024660078397886,2086.1829649037622,186,multicomponent,True,,25.76839840000048
map_0112,training,False,C3_v3_5_C0,600,10,0.8,0.7,completed,0.9573317363819104,2171.624796946492,191,multicomponent,True,,7.291730799999641
map_0113,training,False,C3_v3_5_C0,600,1,0.7,0.5,completed,1.171401448848226,1984.512008499442,185,multicomponent,True,,4.910171300000002
map_0114,training,False,C3_v3_5_C0,600,10,0.6,0.2,completed,0.0867523146428624,1842.198716703243,171,multicomponent,True,,11.892819400000008
map_0115,training,False,C3_v3_5_C0,450,10,1.1,0.1,completed,0.1214641009883491,2160.5375062602498,169,multicomponent,True,,6.093860999999379
map_0116,training,False,C3_v3_5_C0,450,1,0.7,0.0,completed,0.0759425037179775,1827.6831607747388,172,multicomponent,True,,15.454093700000158
map_0117,training,False,C3_v3_5_C0,750,10,1.2,0.2,completed,0.5600534747649552,2343.0907814883426,176,multicomponent,True,,6.93975649999993
map_0118,training,False,C3_v3_5_C0,600,20,0.6,0.5,completed,0.1493436098501136,1882.241315814548,169,multicomponent,True,,6.467507299999852
map_0119,training,False,C3_v3_5_C0,600,20,1.4,0.2,completed,0.2010483792237568,2155.2723152406747,163,multicomponent,True,,6.261118499999611
map_0120,training,False,C3_v3_5_C0,750,1,0.6,0.3,completed,0.9280161366753682,1941.779973172493,157,multicomponent,True,,3.712368200000128
map_0121,interpolation_holdout,True,C3_v3_5_C0,300,1,1.0,0.2,completed,0.1595697315571424,2075.481020632871,197,multicomponent,True,,6.700015000000349
map_0122,interpolation_holdout,True,C3_v3_5_C0,300,10,1.4,0.2,completed,0.0509642969775046,1946.5060571715503,182,multicomponent,True,,19.81451189999916
map_0123,interpolation_holdout,True,C3_v3_5_C0,300,1,0.7,0.7,completed,0.4089850560247134,1797.0630009775125,187,multicomponent,True,,11.043276100000185
map_0124,interpolation_holdout,True,C3_v3_5_C0,300,1,1.3,0.7,completed,0.868557672561993,1987.3205991769807,200,multicomponent,True,,14.346920100000716
map_0125,interpolation_holdout,True,C3_v3_5_C0,450,5,1.0,0.0,completed,0.0992574220562929,2171.034589847033,179,multicomponent,True,,5.964036000000306
map_0126,interpolation_holdout,True,C3_v3_5_C0,300,5,1.0,0.5,completed,0.2384025793623756,2157.006057122532,208,multicomponent,True,,28.016956299999947
map_0127,interpolation_holdout,True,C3_v3_5_C0,450,1,1.4,0.05,completed,0.1592367972654462,1988.2852928563616,155,multicomponent,True,,3.168934299999819
map_0128,interpolation_holdout,True,C3_v3_5_C0,300,5,0.7,0.2,completed,0.0313956750329961,1757.0595641298903,178,multicomponent,True,,21.6574427000005
map_0129,interpolation_holdout,True,C3_v3_5_C0,300,1,0.6,0.05,completed,0.016449226278847,1590.2697924612717,176,multicomponent,True,,27.199819700000265
map_0130,interpolation_holdout,True,C3_v3_5_C0,450,1,1.0,0.5,completed,0.959501008340794,2178.046545061924,186,multicomponent,True,,4.02660620000006
map_0131,interpolation_holdout,True,C3_v3_5_C0,300,1,1.4,0.3,completed,0.1813972195221588,1925.6383432357725,168,multicomponent,True,,3.4998090999997657
map_0132,interpolation_holdout,True,C3_v3_5_C0,450,1,0.9,0.0,completed,0.1324339701171118,2060.682280242335,161,multicomponent,True,,8.018923700000414
map_0133,interpolation_holdout,False,C3_v3_5_C0,600,10,1.0,0.3,completed,0.3813507723427793,2333.5217641437785,193,multicomponent,True,,5.648424200000591
map_0134,interpolation_holdout,False,C3_v3_5_C0,450,1,0.7,0.7,completed,0.954516068256307,1909.5527920850384,182,multicomponent,True,,5.146006800000578
map_0135,interpolation_holdout,False,C3_v3_5_C0,750,1,0.6,0.05,completed,0.3140912607792077,1922.370151541289,166,multicomponent,True,,5.904666299999917
map_0136,interpolation_holdout,False,C3_v3_5_C0,300,20,1.4,0.7,completed,0.2115988993157169,2047.2960236680167,207,multicomponent,True,,26.570632499999192
map_0137,interpolation_holdout,False,C3_v3_5_C0,750,1,1.4,0.5,completed,2.411880715449722,2239.874999139649,179,multicomponent,True,,3.8473684999999023
map_0138,interpolation_holdout,False,C3_v3_5_C0,300,5,0.6,0.0,completed,0.0051285742529201,1584.677948461368,156,multicomponent,True,,16.493423600000824
map_0139,interpolation_holdout,False,C3_v3_5_C0,300,10,1.4,0.0,completed,0.0251433523305288,1902.4086435948368,164,multicomponent,True,,20.28806970000005
map_0140,interpolation_holdout,False,C3_v3_5_C0,300,20,0.7,0.7,completed,0.0697744807065324,1834.821752840816,189,multicomponent,True,,21.01705309999943
map_0141,interpolation_holdout,False,C3_v3_5_C0,750,5,0.6,0.7,completed,1.6232454991076837,2007.0726933462283,176,multicomponent,True,,5.450264000000061
map_0142,interpolation_holdout,False,C3_v3_5_C0,600,1,1.2,0.0,completed,0.3015965547917401,2175.965501252844,187,multicomponent,True,,6.442229299999781
map_0143,interpolation_holdout,False,C3_v3_5_C0,750,10,1.4,0.7,completed,2.580620247631346,2371.492341210588,198,multicomponent,True,,8.413617099999101
map_0144,interpolation_holdout,False,C3_v3_5_C0,750,10,0.6,0.0,completed,0.1085277147576807,1931.6998870015352,168,multicomponent,True,,15.139025599999512
