design_id,temperature_K,pressure_bar,residence_time_ms,equivalence_ratio,cracking_ratio,psr_fraction,heat_loss_W_per_K,design_role,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3,EI_g_per_MJ_NOx_NO2eq
reactor_0199,750,5,20,1.0,0.3,0.5,0.5,thermal_residence_sensitivity,C3_v3_5_C0,completed,0.1065224999993006,0.02,300.0,2393.6017349444587,2408.736102881873,740,589,True,,0.0612300662364001,168647.0044826471,0.0033734110173292,7.737720538071367e-07,1.892690630826365e-07,7.474278007182108e-08,0.0102415139982577,0.0023966837320802,0.2961833562970768,0.004793025353281,1.099394367453665e-06,2.689181405072396e-07,1.0619638046435509e-07,0.014551395011597,0.00340526720066,0.004093080054985,1.43943132762307e-06,3.368476168517947e-07,5.1473330731726855e-08,0.0008348867443488,0.0031010333518106,0.2157584391415476,1.4860599727012205,0.0005226091966678,0.0001222980624807,1.868823854761121e-05,0.0013754656648698,3.154957658524921e-07,7.717206600527304e-08,3.0475422993993483e-08,2.278957063327861
reactor_0200,750,5,20,1.0,0.3,0.5,2.0,thermal_residence_sensitivity,C3_v3_5_C0,completed,0.1101536999995005,0.02,300.0,2371.04271987838,2361.5882420939124,760,538,True,,0.0612300662364001,168647.00448264708,0.0036453809382395,7.833146908106902e-07,1.6190948008127894e-07,7.96084464473974e-08,0.0090724774556881,0.0018796178367068,0.2981883897141921,0.0051942442741222,1.1161324197695885e-06,2.307021965842692e-07,1.1343278634985453e-07,0.0129272262281233,0.0026782370213872,0.0044187281190595,1.455752565150527e-06,2.878720545243508e-07,5.477035489823608e-08,0.0007388608969199,0.0024296216509156,0.2170057560042702,1.6042918535116824,0.0005285348901477,0.0001045166797963,1.9885277348968306e-05,0.0014853518492132,3.191704637248175e-07,6.597185581378944e-08,3.243736529788746e-08,2.460236689789708
reactor_0027,750,5,5,1.0,0.3,0.5,0.0,primary_map,Konnov_2026,completed,0.1534571000011055,0.005,300.0,2395.52406896746,2415.9754820506896,610,536,True,,0.2449683354375686,674682.1929139656,0.0054630038464158,1.1579038962780474e-06,2.7783528024028655e-07,1.0292118047434589e-07,0.0115212745454343,0.0020238103807424,0.2947038400009896,0.0077456877780583,1.641727209006316e-06,3.9392711317282155e-07,1.459261886162691e-07,0.016335371151674,0.0028694476101292,0.0066329199347104,2.155473530985925e-06,4.948043492249175e-07,7.092674859876797e-08,0.0009398449177352,0.0026203409084458,0.2148251902104085,2.408327020576751,0.0007826244245232,0.000179657028257,2.5752580584937267e-05,0.0022170201050113,4.699056215022903e-07,1.1275232811309613e-07,4.1767923427846757e-08,3.6932414493015884
reactor_0031,750,5,20,1.0,0.3,0.5,0.0,primary_map,Konnov_2026,completed,0.1570962000005238,0.02,300.0,2409.3351053212555,2423.541461950506,640,546,True,,0.0612420838593921,168670.5482284914,0.0034388542761803,8.077772002647274e-07,2.565822449711906e-07,6.768957607350719e-08,0.0107331373499494,0.0025294870230033,0.2953946337659872,0.0048805394352307,1.1464249904626036e-06,3.641502850632204e-07,9.606735815155033e-08,0.0152328350936583,0.0035899343720911,0.0041740924458554,1.503269381040282e-06,4.568227861967644e-07,4.663394207490473e-08,0.0008753009514146,0.0032741266554489,0.2152667993991038,1.515558716626954,0.0005458175743414,0.0001658664163659,1.6932178268469817e-05,0.0014018389303288,3.292880231089492e-07,1.0459500488962833e-07,2.759345854651909e-08,2.3242078908788137
reactor_0185,600,5,5,1.0,0.3,0.5,0.0,thermal_residence_sensitivity,Konnov_2026,completed,0.1525741000004927,0.005,300.0,2298.5051339333054,2323.8787782208,590,567,True,,0.2550890382923554,702556.236241653,0.0047614516071334,9.125055933518316e-07,1.969966317012433e-07,8.225018307588081e-08,0.0087665076405778,0.0013335730177515,0.2990348578780951,0.0067927081120181,1.3017845517818029e-06,2.810362739364058e-07,1.1733847824001593e-07,0.0125063389229892,0.001902481218559,0.0057690657019116,1.695112691847577e-06,3.50104568341555e-07,5.6563337582777686e-08,0.0007136333683707,0.0017230490441841,0.2175274595632465,2.094672776116218,0.000615473387118,0.0001271184184738,2.053741272553971e-05,0.001935174216317,3.708653247370981e-07,8.00644076269535e-08,3.3428552195582095e-08,3.2121780690464896
reactor_0186,600,5,5,1.0,0.3,0.5,0.5,thermal_residence_sensitivity,Konnov_2026,completed,0.1918045999991591,0.005,300.0,2296.547560689224,2320.112763406883,660,567,True,,0.2550890382923555,702556.2362416531,0.0047485459876332,9.05320454587262e-07,1.9435669259614337e-07,8.170370542228546e-08,0.0086776907057104,0.001307499444557,0.2991757776900464,0.0067756590546795,1.2917938989084566e-06,2.7732587774368506e-07,1.1658230811855465e-07,0.012382121549835,0.0018656596089779,0.0057530421923175,1.6816521765524676e-06,3.4538961689611065e-07,5.618374805361494e-08,0.000706355775295,0.0016892469870198,0.217615337415257,2.088854848039305,0.00061058604896,0.000125406480884,2.0399588701006152e-05,0.0019299739650674,3.679536666480359e-07,7.899330818824777e-08,3.3207222742544616e-08,3.2032531057856883
reactor_0187,600,5,5,1.0,0.3,0.5,2.0,thermal_residence_sensitivity,Konnov_2026,completed,0.1876083999995899,0.005,300.0,2290.680794853753,2308.8300145613566,670,573,True,,0.2550890382923555,702556.2362416531,0.0047091530564725,8.837797746453139e-07,1.8659665017578693e-07,8.00660601171616e-08,0.0084173331884056,0.0012316076890499,0.2995876873732952,0.0067234013046003,1.2617993126519144e-06,2.664097229758958e-07,1.1431275360779385e-07,0.0120176830656199,0.0017584038242147,0.005704197344105,1.6413179707501451e-06,3.315342842416227e-07,5.504682038860156e-08,0.0006850285583759,0.0015908852553641,0.2178722196965052,2.071119918487305,0.0005959412230547,0.0001203757896742,1.998678504242973e-05,0.0019140977694214,3.592240207574771e-07,7.584468536058502e-08,3.254391293695257e-08,3.1760471798034664
reactor_0188,600,5,20,1.0,0.3,0.5,0.0,thermal_residence_sensitivity,Konnov_2026,completed,0.1557470000007015,0.02,300.0,2316.6916353647493,2329.7610433348955,610,515,True,,0.0637722595730888,175639.05906041324,0.0033680009150232,7.133816632661797e-07,1.852810654119654e-07,5.915709633659898e-08,0.0081458935647262,0.0016534470819535,0.2996209648372063,0.0048088260012528,1.018565130380243e-06,2.645439913387746e-07,8.446440194037037e-08,0.0116306930329986,0.0023607889427604,0.0040797130525631,1.3248792225744423e-06,3.292011346337296e-07,4.0672073165681857e-08,0.0006629466360531,0.0021358091675659,0.217899270798606,1.481290785566606,0.0004810464263301,0.0001195286533754,1.4767501153632191e-05,0.0013730246675948,2.908225519491932e-07,7.553307723704105e-08,2.411642828573052e-08,2.2716033594021745
reactor_0189,600,5,20,1.0,0.3,0.5,0.5,thermal_residence_sensitivity,Konnov_2026,completed,0.1714171999992686,0.02,300.0,2309.12151070246,2314.547387517573,710,522,True,,0.0637722595730888,175639.05906041324,0.0033637105855334,6.984563994230153e-07,1.752083679271045e-07,5.7926964227626296e-08,0.0077931893415158,0.0015307238600403,0.3001891188229382,0.0048065994342296,9.980645031529544e-07,2.50365309599658e-07,8.277516938604158e-08,0.0111361362778582,0.0021873393243981,0.004073410829458,1.2968084229485777e-06,3.112198598358523e-07,3.981552116687928e-08,0.0006340700536239,0.0019767473836358,0.2182532398339458,1.4790025302667884,0.0004708542838207,0.000112999886198,1.4456498255428908e-05,0.0013712379391722,2.847301779961637e-07,7.142480164475953e-08,2.3614294104735138e-08,2.2680848029872083
reactor_0190,600,5,20,1.0,0.3,0.5,2.0,thermal_residence_sensitivity,Konnov_2026,completed,0.1858116999974299,0.02,300.0,2286.43865175498,2269.199324559767,720,539,True,,0.0637722595730888,175639.05906041324,0.0033276718479763,6.485603965160864e-07,1.472109929187357e-07,5.4006372439384855e-08,0.006826057664374,0.0012021956992675,0.3017283887497033,0.0047655837561803,9.288081973643474e-07,2.108219646150954e-07,7.734293012812484e-08,0.0097756482640782,0.0017216734575746,0.0040268319260164,1.2032901626832425e-06,2.6129802034535165e-07,3.7093692008468816e-08,0.0005549775126794,0.0015513611438727,0.2192125155058127,1.4620903358107311,0.0004368990189704,9.48739151105699e-05,1.3468237463482568e-05,0.0013564825918116,2.6437729674202185e-07,6.000866622080113e-08,2.2015002502566865e-08,2.2421209880588853
reactor_0197,750,5,5,1.0,0.3,0.5,0.5,thermal_residence_sensitivity,Konnov_2026,completed,0.2019168999977409,0.005,300.0,2393.562065447092,2412.1154765109063,680,539,True,,0.2449683354375686,674682.1929139656,0.0054567223157497,1.1510679485192012e-06,2.745964677598002e-07,1.0243728105394179e-07,0.0114078389139172,0.0019871045585313,0.2948920892886483,0.0077388471081606,1.6324706205011095e-06,3.894389264230097e-07,1.452788707909934e-07,0.0161788553788999,0.0028181566655899,0.0066246796911032,2.1425497849373355e-06,4.889909755291242e-07,7.05867388233916e-08,0.0009305052626709,0.0025725775751822,0.2149425093707255,2.405335095220988,0.0007779319803022,0.0001775462678242,2.562912745458753e-05,0.0022145110936898,4.67139904522772e-07,1.1143996138249149e-07,4.15722996654289e-08,3.6886495221965965
