design_id,temperature_K,pressure_bar,residence_time_ms,equivalence_ratio,cracking_ratio,psr_fraction,heat_loss_W_per_K,design_role,mechanism_id,status,runtime_s,total_residence_time_s,ambient_temperature_K,psr_temperature_K,outlet_temperature_K,psr_steps,pfr_steps,converged,failure_reason,steady_mass_flow_kg_per_s,fuel_heat_input_W,X_NO,X_NO2,X_N2O,X_NH3,X_H2,X_O2,X_H2O,X_dry_NO,X_dry_NO2,X_dry_N2O,X_dry_NH3,X_dry_H2,X_dry_O2,Y_NO,Y_NO2,Y_N2O,Y_NH3,Y_H2,Y_O2,Y_H2O,EI_g_per_MJ_NO,EI_g_per_MJ_NO2,EI_g_per_MJ_N2O,EI_g_per_MJ_NH3,X_dry_O2corr15_NO,X_dry_O2corr15_NO2,X_dry_O2corr15_N2O,X_dry_O2corr15_NH3,EI_g_per_MJ_NOx_NO2eq
reactor_0001,750,10,10,1.0,0.3,0.5,0.0,primary_map,MEI_2021,completed,0.1338498999994044,0.01,300.0,2431.7964048653803,2443.152483277549,660,532,True,,0.2433737473339739,670862.6616565197,0.0029869146238768,9.05834073643378e-07,3.177864630415991e-07,9.638429148367415e-08,0.0092183588315871,0.0021544898369994,0.2977131541318736,0.0042531262566716,1.2898348858060102e-06,4.525023712337511e-07,1.372434811370124e-07,0.0131262017590433,0.0030678202926272,0.0036213985931924,1.6838333327272704e-06,5.651474594031342e-07,6.632722423065627e-08,0.0007509128764732,0.0027855611600434,0.2167093775869812,1.3137612161019172,0.0006108565157878,0.0002050226713342,2.4062011547067424e-05,0.0012185295639574,3.6954039126226994e-07,1.2964287534239845e-07,3.932054426165932e-08,2.014876010180434
reactor_0048,750,10,10,1.0,0.7,0.5,0.0,primary_map,MEI_2021,completed,0.1058268999986467,0.01,300.0,2510.277788599662,2523.2211354154024,620,511,True,,0.2354046041349248,684632.3562982241,0.0029984866679947,9.76825686078859e-07,4.1534830320153196e-07,1.0755052047864085e-07,0.0115376772619025,0.0029457835241162,0.293848591019424,0.0042462376055064,1.3833091227404586e-06,5.881859016625666e-07,1.523051842860505e-07,0.0163388150404722,0.0041716032661733,0.0036423090468485,1.8192344502312829e-06,7.400481509121585e-07,7.41513787868747e-08,0.0009416195778937,0.0038158406331048,0.2143011218366928,1.2523748131719192,0.0006255272068952,0.0002544588207139,2.549627666411299e-05,0.0012231117497367,3.984566570998728e-07,1.6942459518046096e-07,4.387089884101492e-08,1.9207727461850603
reactor_0095,750,10,10,1.2,0.5,0.5,0.0,primary_map,MEI_2021,completed,0.1122114999998302,0.01,300.0,2410.1641488911505,2421.064840647862,600,537,True,,0.2344266739014104,774805.3597848897,0.0004578647226739,1.934360966909145e-08,4.292493854834564e-08,1.909678018089835e-06,0.0579468477024001,3.9832491831402266e-05,0.2849454624350685,0.0006403214001454,2.7051936115201463e-08,6.003030019853247e-08,2.6706746377599536e-06,0.0810383609336066,5.570552977266468e-05,0.0005819609179761,3.769563702322944e-08,8.00274881416259e-08,1.3776815102101436e-06,0.0049484464512449,5.398944233740969e-05,0.2174425556527913,0.1760792702565247,1.140526804100056e-05,2.421327837862976e-05,0.0004168340991132,0.0001808087782648,7.638706933078333e-09,1.6950870664803376e-08,7.541235046754988e-07,0.2699770078550665
reactor_0245,750,10,10,0.7,0.1,0.3,0.0,psr_fraction_sensitivity,MEI_2021,completed,0.0875199000001885,0.01,300.0,2084.820249201851,2089.2790178437504,590,559,True,,0.4946734732057383,969485.9839888276,0.0066219299836391,1.4795638178044552e-05,6.950562562567247e-07,4.0629920177561477e-10,0.0001908238439794,0.0467950376842178,0.2348356534559582,0.0086542584133041,1.933654938951463e-05,9.08375121496488e-07,5.309959927049853e-10,0.0002493893564713,0.0611568454483973,0.0076904998426752,2.6345146352666374e-05,1.184030274010638e-06,2.67823077584634e-10,1.48896690909811e-05,0.0579541464121856,0.1637420329686277,3.924023998997997,0.0134424274962361,0.0006041432034073,1.3665486059772428e-07,0.0034536685038516,7.716667149327922e-06,3.625066871093209e-07,2.1190540518843738e-10,6.029775309340339
reactor_0246,750,10,10,0.7,0.1,0.5,0.0,psr_fraction_sensitivity,MEI_2021,completed,0.0950221000002784,0.01,300.0,2086.725627919952,2089.6495569876897,600,501,True,,0.296804083923443,581691.5903932966,0.0064504201470427,1.4417320296876776e-05,6.955855923609872e-07,4.050691050172658e-10,0.0001911384829946,0.0468800299125511,0.2348327860074739,0.0084300791109245,1.884205181982301e-05,9.090635087872198e-07,5.293863845834126e-10,0.0002497996248393,0.0612676929372578,0.0074913259010649,2.5671554335241865e-05,1.1849339218123785e-06,2.670126592917533e-10,1.4914244047972638e-05,0.0580595007360233,0.1637402992342352,3.822396882056003,0.0130987318592841,0.0006046042834065,1.3624135030638482e-07,0.0033667291700339,7.524969178863663e-06,3.630536074662884e-07,2.1142157265002503e-10,5.873616418510578
reactor_0247,750,10,10,0.7,0.1,0.7,0.0,psr_fraction_sensitivity,MEI_2021,completed,0.0928905999990092,0.01,300.0,2087.657769026317,2089.8304956778834,590,490,True,,0.2120029170881736,415493.993138069,0.0063666626652064,1.4232466330199713e-05,6.958500970032826e-07,4.044389828492101e-10,0.0001912923592337,0.0469215356895977,0.2348313841906567,0.0083206008893507,1.860043137700516e-05,9.09407524859419e-07,5.285619071313087e-10,0.0002500002682826,0.0613218246542525,0.0073940583197189,2.53424225148194e-05,1.1853854470692136e-06,2.6659750803356215e-10,1.4926262614024464e-05,0.058110950474728,0.1637394516604364,3.772766775907602,0.0129307946395205,0.000604834671025,1.3602952226741708e-07,0.0033242247970788,7.431195900639939e-06,3.633241258641458e-07,2.1116967654655703e-10,5.7973553586120845
reactor_0248,750,10,10,1.0,0.3,0.3,0.0,psr_fraction_sensitivity,MEI_2021,completed,0.0976697999994939,0.01,300.0,2428.9300855725583,2444.2267265203004,630,547,True,,0.4056229122232875,1118104.4360941935,0.0026965515798811,8.311755495571322e-07,3.190380938511947e-07,8.90777547755124e-08,0.0091105319532137,0.002231071935938,0.2978082219572346,0.003840192471916,1.183687385052964e-06,4.54346097216428e-07,1.268567328199154e-07,0.012974421287882,0.0031772971511526,0.0032692254891345,1.544990572539614e-06,5.673506452768681e-07,6.129675026951469e-08,0.000742099780085,0.0028844595091667,0.2167699061599554,1.186000807088878,0.0005604875136531,0.0002058219371643,2.2237069768721983e-05,0.0011008083787989,3.3930929266540813e-07,1.3024034455254152e-07,3.6364050868924464e-08,1.8189427541370187
reactor_0249,750,10,10,1.0,0.3,0.7,0.0,psr_fraction_sensitivity,MEI_2021,completed,0.1114476000002469,0.01,300.0,2433.216940638788,2441.40544368798,650,477,True,,0.1738383909528385,479187.61546894273,0.0034493053739257,1.0188107326170136e-06,3.164953683834292e-07,1.082722393141992e-07,0.0093961315113872,0.002035634106319,0.2975549314598034,0.0049104272040716,1.4503777992694574e-06,4.505624461727119e-07,1.5413623664439382e-07,0.0133763221242538,0.0028979263966497,0.0041822899834995,1.8939693137136883e-06,5.628889491970982e-07,7.45129332188992e-08,0.0007654450277782,0.0026320670268925,0.2166086574712933,1.517239882166483,0.0006870890803132,0.000204203335092,2.703160098007432e-05,0.0014056879679813,4.151937370682862e-07,1.2898067379637404e-07,4.4123951802255946e-08,2.326926733652921
reactor_0250,750,10,10,1.2,0.5,0.3,0.0,psr_fraction_sensitivity,MEI_2021,completed,0.0857753999989654,0.01,300.0,2407.708103739944,2421.688696398835,590,615,True,,0.3907111231690173,1291342.2663081498,0.0003747885277671,1.5898486029156546e-08,4.087220668968525e-08,1.6447273136807773e-06,0.0578688642305504,4.021085279499304e-05,0.2850318401738235,0.0005242031027763,2.223663503144224e-08,5.716647116092852e-08,2.3004203628881102e-06,0.08093907880404,5.624145948648836e-05,0.0004763511008864,3.0980868204008e-08,7.619769557697421e-08,1.1864975158305975e-06,0.0049416077118841,5.450030056909721e-05,0.2175005816458823,0.1441257507835152,9.373634030693747e-06,2.305452860834821e-05,0.0003589890837947,0.0001480206122443,6.279017262919135e-09,1.614224718677492e-08,6.495757631548583e-07,0.22098368311347014
reactor_0251,750,10,10,1.2,0.5,0.7,0.0,psr_fraction_sensitivity,MEI_2021,completed,0.1059328999999706,0.01,300.0,2411.364823611355,2419.793289128726,590,486,True,,0.1674476242152931,553432.39984635,0.0006269388388696,2.6268670079579228e-08,4.80023843762866e-08,2.4000561367650764e-06,0.0581056947251083,3.9077090024008056e-05,0.2847694365922698,0.0008765548774685,3.6727555313662246e-08,6.71145597408174e-08,3.3556397888395054e-06,0.0812405085826626,5.4635654603215615e-05,0.0007969185777301,5.1194557334776846e-08,8.95002921712676e-08,1.731578639847166e-06,0.0049623786183687,5.296948134249387e-05,0.217324312043826,0.2411172937670314,1.5489528623264486e-05,2.7079389090364263e-05,0.0005239099291347,0.0002475132096501,1.0370776926756984e-08,1.895116954192175e-08,9.475335725288252e-07,0.3696977094238833
reactor_0252,750,10,10,1.0,0.7,0.3,0.0,psr_fraction_sensitivity,MEI_2021,completed,0.0915595000005851,0.01,300.0,2506.119359331676,2523.742035314819,620,536,True,,0.3923410068915413,1141053.9271637069,0.0028445455347865,9.327862085820368e-07,4.160690652578521e-07,1.0346595087704496e-07,0.0114856303083888,0.002988019759114,0.2938912963317717,0.0040284810539923,1.3210235247579032e-06,5.892422272893352e-07,1.4652977698694305e-07,0.0162660936605385,0.0042316710495018,0.0034552540148723,1.7371852630492589e-06,7.413194316600462e-07,7.13340016412317e-08,0.0009373555308504,0.0038704840689134,0.2143285254487493,1.188057643016698,0.0005973153407009,0.0002548959390278,2.4527547176574745e-05,0.001160728240562,3.806271622188118e-07,1.697786546789427e-07,4.221969718920543e-08,1.82213313291795
reactor_0253,750,10,10,1.0,0.7,0.7,0.0,psr_fraction_sensitivity,MEI_2021,completed,0.1119705000000976,0.01,300.0,2512.4592048839027,2522.0579158854634,600,432,True,,0.1681461458106606,489023.1116415887,0.0033385316176993,1.0717550559437814e-06,4.140873677598031e-07,1.1665460462068557e-07,0.0116547755422883,0.0028535859316176,0.2937518902168129,0.0047271370662135,1.5175333442985106e-06,5.863199660625285e-07,1.6517510348664533e-07,0.0165023812182185,0.004040486469399,0.0040555276229336,1.9961094066766987e-06,7.378306957943906e-07,8.0431431876838e-08,0.0009512139416433,0.0036965582536077,0.2142390834065652,1.3944562594103898,0.000686344050739,0.0002536963689551,2.7655615757553607e-05,0.0013607618504859,4.368397727497749e-07,1.68779079349856e-07,4.754759092583948e-08,2.1386735347321233
reactor_0001,750,10,10,1.0,0.3,0.5,0.0,primary_map,NUIG_2024,completed,0.194109699999899,0.01,300.0,2428.53587177535,2439.984429401628,640,480,True,,0.243687527337675,671192.6679388521,0.002975412944343,8.742163107069638e-07,2.6055854188005045e-07,1.0038092202288267e-07,0.0091069358263905,0.00211328367181,0.2978741893715175,0.0042377205043633,1.2450992364522831e-06,3.7109950657820273e-07,1.429671442117052e-07,0.0129705185146786,0.0030098361857947,0.0036071759429828,1.6249347001624666e-06,4.633383629856287e-07,6.907220214901668e-08,0.0007417794147103,0.0027320749195276,0.2168099018644207,1.3096445003143553,0.0005899592443161,0.0001682226063991,2.5077798005676923e-05,0.0012137740226419,3.566231202036589e-07,1.0629085623652519e-07,4.094885577205856e-08,2.008543344029812
reactor_0048,750,10,10,1.0,0.7,0.5,0.0,primary_map,NUIG_2024,completed,0.1730028000001766,0.01,300.0,2509.190595039966,2521.014367029602,630,484,True,,0.2356428363757421,685089.8828466486,0.0028668045186372,9.071800269930032e-07,3.398602704918241e-07,1.0854596067329165e-07,0.0113738965999376,0.0029316394608418,0.2940595831566092,0.0040609723572084,1.2850659989825407e-06,4.814291155215445e-07,1.537607963553842e-07,0.0161116948804206,0.004152814304004,0.0034820040347573,1.6893576382628484e-06,6.054864871623167e-07,7.483019903479894e-08,0.0009281600858528,0.0037971388443436,0.214433526784466,1.1976666530421731,0.0005810697771206,0.0002082625313765,2.573852101545102e-05,0.0011696395450161,3.701241668630447e-07,1.3866101073960874e-07,4.4286119695248486e-08,1.8368494687537185
reactor_0095,750,10,10,1.2,0.5,0.5,0.0,primary_map,NUIG_2024,completed,0.1669452000005549,0.01,300.0,2408.148168432875,2417.746966094044,560,537,True,,0.2347647470789287,775485.2637596889,0.0004322390305616,1.7486737468520262e-08,3.4453085073893e-08,1.9587890053713825e-06,0.0579183742305171,3.8077762674215945e-05,0.2850089400904726,0.0006045376715848,2.445728128507365e-08,4.8186735479255614e-08,2.7395992973943496e-06,0.0810057320686582,5.325627802819546e-05,0.0005493691946844,3.4075798597924576e-08,6.423050048890576e-08,1.413058117780575e-06,0.0049458291307751,5.160912245487134e-05,0.2174828258055434,0.1663120191578591,1.0315858486555709e-05,1.9444672783239044e-05,0.000427778898106,0.0001707024574212,6.905968334875796e-09,1.3606421151310452e-08,7.735768247307208e-07,0.2550007210549928
reactor_0245,750,10,10,0.7,0.1,0.3,0.0,psr_fraction_sensitivity,NUIG_2024,completed,0.1369408000000476,0.01,300.0,2080.4658940922013,2084.999677879172,590,587,True,,0.495247261025971,969599.0715473802,0.0074030105672061,1.6413683178265695e-05,5.952668162394638e-07,4.3078029919467456e-10,0.0001854470684372,0.0464088150186207,0.2348571454312562,0.0096753312443578,2.1451789140103664e-05,7.779812785090609e-07,5.630063675331251e-10,0.0002423692090045,0.0606537913038188,0.0085975228719588,2.922590356485697e-05,1.0140269803000358e-06,2.83957175819858e-10,1.4469961171546973e-05,0.0574751587066639,0.1637551284491683,4.391402362989692,0.0149278697930325,0.000517939939648,1.4503831294828425e-07,0.003848056168299,8.53176882907893e-06,3.094173813773793e-07,2.2391792804415284e-10,6.747847556474149
reactor_0246,750,10,10,0.7,0.1,0.5,0.0,psr_fraction_sensitivity,NUIG_2024,completed,0.1568084000000453,0.01,300.0,2082.384346738233,2085.431003170412,600,541,True,,0.2971483566155826,581759.4429284282,0.0072008942768125,1.5971847372520855e-05,5.945911836889376e-07,4.2873585074889167e-10,0.0001858001718162,0.0465089917504984,0.2348538427145163,0.0094111356480691,2.08742437251261e-05,7.770949092894546e-07,5.603319662088116e-10,0.0002428296477047,0.0607844544570396,0.008362809722377,2.8439231881563687e-05,1.0128779413310025e-06,2.826100652920064e-10,1.449753997393544e-05,0.0575993303900601,0.1637531311234503,4.271516682538612,0.014526057324446,0.0005173530389187,1.44350242158207e-07,0.0037462804674233,8.309387353875549e-06,3.093373200504706e-07,2.2305073253424386e-10,6.563636429499774
reactor_0247,750,10,10,0.7,0.1,0.7,0.0,psr_fraction_sensitivity,NUIG_2024,completed,0.1418929000001298,0.01,300.0,2083.355371788811,2085.641462467731,600,524,True,,0.2122488261539876,415542.4592345916,0.0071022642614176,1.575609940507087e-05,5.942794575843147e-07,4.2769556205194047e-10,0.0001859727771557,0.0465578759606845,0.2348522290292994,0.0092822125749741,2.0592230681247337e-05,7.766858640003423e-07,5.589711925963619e-10,0.0002430547199005,0.0608482148508636,0.0082482725722489,2.805509986083865e-05,1.0123478430083497e-06,2.8192459456883737e-10,1.4511021180778267e-05,0.0576599238847186,0.1637521552446197,4.213013934803818,0.0143298521745866,0.0005170822777865,1.4400012064084504e-07,0.0036965504085703,8.200654544733138e-06,3.093075519130005e-07,2.2260481255751908e-10,6.473743523981886
reactor_0248,750,10,10,1.0,0.3,0.3,0.0,psr_fraction_sensitivity,NUIG_2024,completed,0.1337756000002627,0.01,300.0,2425.903233675781,2441.1687713119145,660,570,True,,0.4061458788961249,1118654.4465647535,0.0026529995215583,7.938608442841224e-07,2.614396037926664e-07,9.169079039558539e-08,0.0089865168163904,0.0021979811152853,0.297980584425463,0.0037790970772327,1.1308246277411313e-06,3.724107880673109e-07,1.3061004918296324e-07,0.0128009519637513,0.003130940635718,0.0032161610169759,1.4755092067079409e-06,4.648842742652774e-07,6.308968693886866e-08,0.0007319382209165,0.0028414452854966,0.2168776211665648,1.1676801061511035,0.0005357078635122,0.000168783874892,2.2905747552119485e-05,0.0010830511794499,3.240829546836816e-07,1.0672918292734717e-07,3.743152528889346e-08,1.7908285857628257
reactor_0249,750,10,10,1.0,0.3,0.7,0.0,psr_fraction_sensitivity,NUIG_2024,completed,0.1447762999996484,0.01,300.0,2429.8711868025675,2438.089211673415,660,449,True,,0.1740625195269107,479423.3342420374,0.0034794568229908,9.92889562764791e-07,2.600548645982407e-07,1.1462109406390857e-07,0.009302531914094,0.0019846269565979,0.2976996035070832,0.0049543711499611,1.4137676238301898e-06,3.702900723064928e-07,1.6320807255170706e-07,0.0132458018827102,0.0028258946833984,0.0042185532992098,1.84565262387734e-06,4.624767856592949e-07,7.887669089865787e-08,0.0007577669862515,0.0025659353150451,0.2166988001533502,1.53161509583162,0.000670094513425,0.000167909796593,2.8637478756581336e-05,0.0014177721173997,4.04572095403994e-07,1.0596439466796565e-07,4.6704586231932345e-08,2.348949887331605
reactor_0250,750,10,10,1.2,0.5,0.3,0.0,psr_fraction_sensitivity,NUIG_2024,completed,0.1538642999994408,0.01,300.0,2406.1954165920542,2418.3468160200223,530,608,True,,0.3912745784648813,1292475.4395994812,0.0003518162268825,1.4289492468573828e-08,3.2812072341684885e-08,1.6863198013984729e-06,0.057842843873509,3.843031733814215e-05,0.2850926605323017,0.0004921144426136,1.9987894486037053e-08,4.589695829128837e-08,2.358794921106928e-06,0.080909567828157,5.375566205091192e-05,0.000447137329685,2.7844459768369608e-08,6.116902941764346e-08,1.2164577957465425e-06,0.0049392058010361,5.20851311492183e-05,0.217539066559998,0.1353630907235381,8.429428463126007e-06,1.8517865382348093e-05,0.0003682615519553,0.0001389579994902,5.643967319981174e-09,1.2959890941165856e-08,6.660512170786728e-07,0.2075477854354661
reactor_0251,750,10,10,1.2,0.5,0.7,0.0,psr_fraction_sensitivity,NUIG_2024,completed,0.1308578999996825,0.01,300.0,2409.1016487575785,2416.5338609739943,540,490,True,,0.1676891050563777,553918.0455426349,0.0005946938166634,2.386802707918553e-08,3.8495237942998664e-08,2.46019863371012e-06,0.058071076379793,3.737732535535371e-05,0.2848396461702319,0.0008315531104021,3.3374371148189963e-08,5.3827421692005326e-08,3.4400657426484363e-06,0.0812000778130605,5.226425815580201e-05,0.0007559005059418,4.6514104590936846e-08,7.177134555212615e-08,1.774898122765244e-06,0.0049592215657242,5.066338033122125e-05,0.2173691025085588,0.2288358004817849,1.4081340433153648e-05,2.1727533163390536e-05,0.0005373196994894,0.0002348033748225,9.423829795293997e-09,1.519910167273624e-08,9.71361944151529e-07,0.3508662553672062
reactor_0252,750,10,10,1.0,0.7,0.3,0.0,psr_fraction_sensitivity,NUIG_2024,completed,0.1499634000001606,0.01,300.0,2505.655823014716,2521.504711251737,650,551,True,,0.3927380606262369,1141816.471411081,0.0027201275546259,8.661990198101407e-07,3.4039403797890965e-07,1.0463538792857877e-07,0.0113243815533504,0.0029719299723509,0.294100229724195,0.0038534189543129,1.2270850002851038e-06,4.822129887447235e-07,1.4822980872723085e-07,0.0160424780262018,0.0042101302443968,0.003303796105779,1.613015665150898e-06,6.06427348507806e-07,7.213310049857854e-08,0.0009241040712903,0.0038492601901438,0.2144596003647006,1.136370430604018,0.0005548112677935,0.0002085861491114,2.4810829678922995e-05,0.0011101707256114,3.535234194114246e-07,1.389256527673545e-07,4.27050357781056e-08,1.742843540731241
reactor_0253,750,10,10,1.0,0.7,0.7,0.0,psr_fraction_sensitivity,NUIG_2024,completed,0.1472549000000071,0.01,300.0,2511.110352807051,2519.88842103772,570,431,True,,0.1683163116969587,489349.9163190348,0.003200063664487,9.981048883814473e-07,3.389460232861566e-07,1.1759890226595587e-07,0.0114884256750168,0.0028411467503858,0.2939649871978703,0.004532443301624,1.413676192091584e-06,4.800697092073933e-07,1.6656242273202057e-07,0.0162717506450867,0.004024087614451,0.0038869293736411,1.858750693720403e-06,6.038811044224233e-07,8.107432521576645e-08,0.0009375425186901,0.0036800729386087,0.2143728585660973,1.3369443708483693,0.0006393340444084,0.0002077103455221,2.7886244461398583e-05,0.0013046125843939,4.0691071630172556e-07,1.3818264065077084e-07,4.7943111104219874e-08,2.0504490145115346
reactor_0001,750,10,10,1.0,0.3,0.5,0.0,primary_map,Otomo_2018,completed,0.1075225999993563,0.01,300.0,2427.1059825623943,2439.699281618037,670,553,True,,0.2438686258502801,672183.9021629387,0.0026015787514987,7.970581542579213e-07,3.4040128441409165e-07,6.284790028795986e-08,0.0089248978852113,0.0021967946561404,0.2980675604628008,0.0037063093325819,1.1355197585446268e-06,4.849487860092722e-07,8.953554038533535e-08,0.0127147534185707,0.0031296383133238,0.0031536956330972,1.4813911274987044e-06,6.052668058670197e-07,4.324198449094265e-08,0.0007268896390973,0.0028397950151215,0.2169320271339146,1.1441622120355917,0.0005374493757548,0.0002195910728367,1.5688211667837727e-05,0.0010621842252122,3.254264732681475e-07,1.389805610682949e-07,2.5659822227225792e-08,1.7547725764267015
reactor_0048,750,10,10,1.0,0.7,0.5,0.0,primary_map,Otomo_2018,completed,0.0915728999998464,0.01,300.0,2507.8967175098865,2520.6165547278174,620,515,True,,0.2357278195076712,685540.9533705192,0.0027733510032602,9.033241100975776e-07,4.3263457594858235e-07,7.38151261957381e-08,0.0113200588266645,0.0029496288494855,0.2941232232818738,0.0039289449585727,1.2797192653049938e-06,6.129038243191046e-07,1.0457225486143777e-07,0.0160368766901435,0.0041786738801628,0.003368397093024,1.6821277571465868e-06,7.707482321144552e-07,5.0885712028675993e-08,0.0009237395786569,0.003820327078249,0.214473640460526,1.1582457591638378,0.0005784108248762,0.0002650269094099,1.7497390756365144e-05,0.0011317559403954,3.686307382309348e-07,1.7655058835850838e-07,3.0122659362214137e-08,1.7764065015534927
reactor_0095,750,10,10,1.2,0.5,0.5,0.0,primary_map,Otomo_2018,completed,0.1050197999993542,0.01,300.0,2405.758505343359,2416.7997891139903,610,537,True,,0.2349119305441285,776366.8090779803,0.0003612427012073,1.4894015747755204e-08,4.50044202214391e-08,1.2218698888328322e-06,0.0578504089315059,3.7816128167249415e-05,0.2850989557286661,0.0005053044810916,2.0833674628264112e-08,6.295195759199102e-08,1.709145480516438e-06,0.080920862257895,5.2897010670607815e-05,0.0004591147731568,2.9022239734671774e-08,8.38977327236339e-08,8.814124747171093e-07,0.0049398190712951,5.125237283682381e-05,0.2175424295564726,0.1389182747671813,8.78150673762443e-06,2.5385652930977584e-05,0.0002666964940031,0.0001426818747801,5.8827654726103345e-09,1.7775625719573374e-08,4.826081908186091e-07,0.21299896316318612
reactor_0245,750,10,10,0.7,0.1,0.3,0.0,psr_fraction_sensitivity,Otomo_2018,completed,0.0841102000003957,0.01,300.0,2080.517926530088,2086.4702734964944,670,624,True,,0.4957592269756033,971542.414141608,0.0057201664818301,1.2868199026697862e-05,7.323977688656997e-07,2.739131246578735e-10,0.0001856621515381,0.0472469339830647,0.2348436593808582,0.0074758139979622,1.6817738210579683e-05,9.57187087116164e-07,3.579832122102408e-10,0.0002426460341267,0.0617480787584324,0.0066431987535923,2.2913069720868692e-05,1.247637605968438e-06,1.8055663959436187e-10,1.4486863863210752e-05,0.058513615987201,0.1637470850862768,3.3898953157244165,0.0116920945160097,0.0006366452417078,9.213454684806633e-08,0.0029953634707162,6.738428579117928e-06,3.835198730426594e-07,1.4343452596285704e-10,5.209096253922251
reactor_0246,750,10,10,0.7,0.1,0.5,0.0,psr_fraction_sensitivity,Otomo_2018,completed,0.0831134999998539,0.01,300.0,2083.2807768931807,2087.419351562598,640,593,True,,0.2974555361853619,582925.4484849646,0.0052808572472583,1.1889907119449916e-05,7.327964215503754e-07,2.7475526276869936e-10,0.0001864538520867,0.0474646508394572,0.234836347684042,0.0069016049459151,1.553903806520626e-05,9.576989436604638e-07,3.590803901062006e-10,0.000243678396801,0.0620320250390797,0.0061330259794639,2.1171214327282143e-05,1.248321881977835e-06,1.81112506261386e-10,1.4548699028744516e-05,0.0587834939871212,0.1637426653773942,3.129564056435713,0.0108032595347899,0.000636994414467,9.241819481354284e-08,0.0027706355205429,6.238115794212673e-06,3.844663280622341e-07,1.4415210539506488e-10,4.8090662526712915
reactor_0247,750,10,10,0.7,0.1,0.7,0.0,psr_fraction_sensitivity,Otomo_2018,completed,0.0907456000004458,0.01,300.0,2084.7333730377923,2087.93011615162,620,567,True,,0.2124682401324014,416375.32034640334,0.0050443804239633,1.1362574426213024e-05,7.330688280507564e-07,2.7526819736432657e-10,0.0001868816346039,0.0475818423321723,0.2348324006992563,0.0065925170231635,1.4849785114525013e-05,9.58050012468744e-07,3.5974889372718246e-10,0.0002442362101776,0.0621848629968853,0.0058584021381134,2.023228896014245e-05,1.2487887208101336e-06,1.8145102709456896e-10,1.458211083756882e-05,0.0589287638128988,0.1637402795308971,2.989428843278497,0.0103241441534896,0.0006372326332573,9.25909354207784e-08,0.0026493079140633,5.967622546566084e-06,3.850076490032272e-07,1.4457081989749783e-10,4.5937311397126885
reactor_0248,750,10,10,1.0,0.3,0.3,0.0,psr_fraction_sensitivity,Otomo_2018,completed,0.0765449000000444,0.01,300.0,2423.498743097318,2440.5135640395742,690,608,True,,0.4064477097504669,1120306.503604898,0.002378083845922,7.377954019457935e-07,3.3664589615228454e-07,5.896836486644224e-08,0.008843812014955,0.0022567633761353,0.2981386714237297,0.0033882531336296,1.051198252284986e-06,4.796473070188561e-07,8.401711629569322e-08,0.0126005118887156,0.0032153978061637,0.0028826835709433,1.3712059357476429e-06,5.985714543541262e-07,4.0571488316703855e-08,0.000720264044853,0.002917229284479,0.216977291426087,1.0458389124539385,0.0004974741380037,0.0002171619962585,1.4719354439548762e-05,0.0009714377691672,3.013864799582748e-07,1.3751850630425906e-07,2.4088341929376752e-08,1.6039828350112815
reactor_0249,750,10,10,1.0,0.3,0.7,0.0,psr_fraction_sensitivity,Otomo_2018,completed,0.079921400000785,0.01,300.0,2428.8964123145897,2438.2042461012143,680,492,True,,0.1741918756073429,480131.3586878134,0.0030047482066595,8.995994582297578e-07,3.482197425252209e-07,6.993542181095145e-08,0.0090755595855818,0.0020908644082051,0.297934345759439,0.0042798678279026,1.2813608710183569e-06,4.959931317276835e-07,9.961379165685301e-08,0.0129269385715772,0.0029781607967518,0.0036426317002526,1.6720655282158383e-06,6.192035464126958e-07,4.8121196891292855e-08,0.0007392017960699,0.0027030107762728,0.2168472460693321,1.3215484398850588,0.0006066261351774,0.0002246473286542,1.7458392148917767e-05,0.0012256574488549,3.669528030739527e-07,1.420412267219094e-07,2.8527139309518736e-08,2.0268111895783463
reactor_0250,750,10,10,1.2,0.5,0.3,0.0,psr_fraction_sensitivity,Otomo_2018,completed,0.0725077999995846,0.01,300.0,2403.1782783938133,2417.226972589729,610,593,True,,0.3915198842402143,1293944.6817966336,0.0003042841856967,1.2581167592137593e-08,4.17515612445549e-08,1.0749762163288114e-06,0.0577968384255892,3.806317751379101e-05,0.2851583202639209,0.0004256665417286,1.7599935690351163e-08,5.8406724772917074e-08,1.5037962206200609e-06,0.0808526420100852,5.324700362721436e-05,0.0003867147384133,2.4514848862573738e-08,7.783177399552922e-08,7.754293626359556e-07,0.0049351214834577,5.1585911879138085e-05,0.2175822942527157,0.117011578429586,7.417667017661364e-06,2.3550224034793355e-05,0.0002346282793744,0.0001201948611397,4.969669022560713e-09,1.649222451263422e-08,4.246248182575193e-07,0.17941014482723902
