dataset_id,campaign_id,doi,laboratory,apparatus,observable,value,unit,uncertainty,uncertainty_type,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,fuel_composition,oxidizer_composition,definition,source_location,digitized,quality_status,exclusion_reason,source_file,file_doi,experiment_type,residence_time_s,time_s,reported_value,reported_unit,curator,initial_composition,measurement_class,pressure_bar
x20100020:gdg1:p16:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.093,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.45,0.1818181818181818,"{""H2"": 0.076739, ""NH3"": 0.230217}","{""N2"": 0.547505, ""O2"": 0.145539}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.25",False,pending_manual_review,,x20100020.xml,10.24388/x20100020,laminar burning velocity measurement,,,9.3,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.076739, ""N2"": 0.547505, ""NH3"": 0.230217, ""O2"": 0.145539}",LBV,1.01325
x20100020:gdg1:p17:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.084,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.5,0.1818188130648276,"{""H2"": 0.078554, ""NH3"": 0.235661}","{""N2"": 0.541771, ""O2"": 0.144015}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.25",False,pending_manual_review,,x20100020.xml,10.24388/x20100020,laminar burning velocity measurement,,,8.4,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.078554, ""N2"": 0.541771, ""NH3"": 0.235661, ""O2"": 0.144015}",LBV,1.01325
x20100020:gdg1:p18:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.077,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.55,0.1818187991009893,"{""H2"": 0.080331, ""NH3"": 0.240992}","{""N2"": 0.536155, ""O2"": 0.142522}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.25",False,pending_manual_review,,x20100020.xml,10.24388/x20100020,laminar burning velocity measurement,,,7.7,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.080331, ""N2"": 0.536155, ""NH3"": 0.240992, ""O2"": 0.142522}",LBV,1.01325
x20100020:gdg1:p19:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.07,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.6,0.1818175776265419,"{""H2"": 0.082071, ""NH3"": 0.246214}","{""N2"": 0.530655, ""O2"": 0.14106}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.25",False,pending_manual_review,,x20100020.xml,10.24388/x20100020,laminar burning velocity measurement,,,7.0,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.082071, ""N2"": 0.530655, ""NH3"": 0.246214, ""O2"": 0.14106}",LBV,1.01325
x20100021:gdg1:p1:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.1119999999999999,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,0.7,0.2641514138945688,"{""H2"": 0.063558, ""NH3"": 0.118036}","{""N2"": 0.646541, ""O2"": 0.171865}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,11.2,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.063558, ""N2"": 0.646541, ""NH3"": 0.118036, ""O2"": 0.171865}",LBV,1.01325
x20100021:gdg1:p2:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.134,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,0.75,0.2641513882230901,"{""H2"": 0.067226, ""NH3"": 0.124848}","{""N2"": 0.638262, ""O2"": 0.169665}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,13.4,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.067226, ""N2"": 0.638262, ""NH3"": 0.124848, ""O2"": 0.169665}",LBV,1.01325
x20100021:gdg1:p3:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.155,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,0.8,0.2641517881293804,"{""H2"": 0.070801, ""NH3"": 0.131487}","{""N2"": 0.630193, ""O2"": 0.16752}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,15.5,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.070801, ""N2"": 0.630193, ""NH3"": 0.131487, ""O2"": 0.16752}",LBV,1.01325
x20100021:gdg1:p4:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.176,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,0.85,0.2641517484892178,"{""H2"": 0.074287, ""NH3"": 0.137961}","{""N2"": 0.622325, ""O2"": 0.165428}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,17.6,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.074287, ""N2"": 0.622325, ""NH3"": 0.137961, ""O2"": 0.165428}",LBV,1.01325
x20100021:gdg1:p5:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.197,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,0.9,0.2641495961387086,"{""H2"": 0.077686, ""NH3"": 0.144275}","{""N2"": 0.614651, ""O2"": 0.163388}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,19.7,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.077686, ""N2"": 0.614651, ""NH3"": 0.144275, ""O2"": 0.163388}",LBV,1.01325
x20100021:gdg1:p6:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.214,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,0.95,0.2641498358907634,"{""H2"": 0.081003, ""NH3"": 0.150435}","{""N2"": 0.607164, ""O2"": 0.161398}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,21.4,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.081003, ""N2"": 0.607164, ""NH3"": 0.150435, ""O2"": 0.161398}",LBV,1.01325
x20100021:gdg1:p7:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.23,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.0,0.2641516533583768,"{""H2"": 0.084241, ""NH3"": 0.156447}","{""N2"": 0.599857, ""O2"": 0.159456}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,23.0,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.084241, ""N2"": 0.599857, ""NH3"": 0.156447, ""O2"": 0.159456}",LBV,1.01325
x20100021:gdg1:p8:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.239,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.05,0.2641511144692104,"{""H2"": 0.087401, ""NH3"": 0.162316}","{""N2"": 0.592724, ""O2"": 0.15756}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,23.9,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.087401, ""N2"": 0.592724, ""NH3"": 0.162316, ""O2"": 0.15756}",LBV,1.01325
x20100021:gdg1:p9:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.238,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.1,0.2641512738737292,"{""H2"": 0.090487, ""NH3"": 0.168047}","{""N2"": 0.585758, ""O2"": 0.155708}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,23.8,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.090487, ""N2"": 0.585758, ""NH3"": 0.168047, ""O2"": 0.155708}",LBV,1.01325
x20100021:gdg1:p10:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.227,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.15,0.2641506235724365,"{""H2"": 0.093501, ""NH3"": 0.173645}","{""N2"": 0.578955, ""O2"": 0.153899}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,22.7,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.093501, ""N2"": 0.578955, ""NH3"": 0.173645, ""O2"": 0.153899}",LBV,1.01325
x20100021:gdg1:p11:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.211,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.2,0.2641509433962264,"{""H2"": 0.096446, ""NH3"": 0.179114}","{""N2"": 0.572307, ""O2"": 0.152132}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,21.1,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.096446, ""N2"": 0.572307, ""NH3"": 0.179114, ""O2"": 0.152132}",LBV,1.01325
x20100021:gdg1:p12:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.1939999999999999,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.25,0.2641497391054588,"{""H2"": 0.099324, ""NH3"": 0.18446}","{""N2"": 0.565811, ""O2"": 0.150405}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,19.4,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.099324, ""N2"": 0.565811, ""NH3"": 0.18446, ""O2"": 0.150405}",LBV,1.01325
x20100021:gdg1:p13:laminar burning velocity,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,,heat flux burner; premixed,laminar burning velocity,0.181,m/s,0.005,evaluated standard deviation:absolute:m/s,298.0,101325.0,1.3,0.2641507970067151,"{""H2"": 0.102138, ""NH3"": 0.189685}","{""N2"": 0.55946, ""O2"": 0.148717}",Sl,"location: Main Article (figure) and Supp. Mat. (data source); figure: Fig. 6., xH2 = 0.35",False,pending_manual_review,,x20100021.xml,10.24388/x20100021,laminar burning velocity measurement,,,18.1,cm/s,"Andras Gy. Szanthoffer, Chemical Kinetics Laboratory, Institute of Chemistry, ELTE, Budapest, Hungary","{""H2"": 0.102138, ""N2"": 0.55946, ""NH3"": 0.189685, ""O2"": 0.148717}",LBV,1.01325
