sample_index,dataset_id,held_out_campaign,observed,stacked,equal_weight,best_single,best_single_name,stacking_success,weight_C3_v3_5_C0,weight_Konnov_2026,weight_MEI_2019,weight_MEI_2021,weight_NUIG_2024,weight_Otomo_2018,weight_POLIMI_2023,weight_RMG_2026_Burke,residual_interval_level,residual_log_half_width,residual_interval_low,residual_interval_high,residual_interval_covered,campaign_id,doi,experimental_m_per_s,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus,relative_error_stacked,signed_relative_residual_stacked,relative_error_equal_weight,signed_relative_residual_equal_weight,relative_error_best_single,signed_relative_residual_best_single
33,x20100079:gdg1:p11:laminar burning velocity,campaign_c05311ec8444,0.066,0.1257360267680095,0.137095898458889,0.1257360267680095,MEI_2021,True,0.0,0.0,4.8087966486183444e-17,0.9999999999999996,8.724165859828701e-17,6.938893903907227e-17,0.0,1.9737395572600148e-16,0.9,0.3659738681243075,0.087200565461163,0.1813009851919684,False,campaign_c05311ec8444,10.1016/j.ijhydene.2021.07.063,0.066,360.0,100000.0,1.5,0.1428571428571428,outwardly propagating spherical flame; constant volume combustion chamber,0.9050913146668104,0.9050913146668104,1.0772105827104397,1.0772105827104397,0.9050913146668104,0.9050913146668104
34,x20100079:gdg1:p1:laminar burning velocity,campaign_c05311ec8444,0.055,0.0183447862450637,0.0228287946078232,0.0183447862450637,MEI_2021,True,0.0,0.0,4.8087966486183444e-17,0.9999999999999996,8.724165859828701e-17,6.938893903907227e-17,0.0,1.9737395572600148e-16,0.9,0.3659738681243075,0.0127224931068103,0.0264516694606761,False,campaign_c05311ec8444,10.1016/j.ijhydene.2021.07.063,0.055,360.0,100000.0,0.5,0.1428571428571428,outwardly propagating spherical flame; constant volume combustion chamber,0.6664584319079327,-0.6664584319079327,0.5849310071304867,-0.5849310071304867,0.6664584319079327,-0.6664584319079327
35,x20100080:gdg1:p1:laminar burning velocity,campaign_c05311ec8444,0.125,0.1262469231348646,0.1317125123226401,0.1262469231348646,MEI_2021,True,0.0,0.0,4.8087966486183444e-17,0.9999999999999996,8.724165859828701e-17,6.938893903907227e-17,0.0,1.9737395572600148e-16,0.9,0.3659738681243075,0.0875548827815601,0.1820376556357762,True,campaign_c05311ec8444,10.1016/j.ijhydene.2021.07.063,0.125,360.0,100000.0,1.0,0.068965834890387,outwardly propagating spherical flame; constant volume combustion chamber,0.0099753850789168,0.0099753850789168,0.0537000985811209,0.0537000985811209,0.0099753850789168,0.0099753850789168
36,x20100081:gdg1:p3:laminar burning velocity,campaign_c05311ec8444,0.088,0.1018488020940388,0.106334615603088,0.1018488020940388,MEI_2021,True,0.0,0.0,4.8087966486183444e-17,0.9999999999999996,8.724165859828701e-17,6.938893903907227e-17,0.0,1.9737395572600148e-16,0.9,0.3659738681243075,0.0706342753340596,0.1468575764235068,True,campaign_c05311ec8444,10.1016/j.ijhydene.2021.07.063,0.088,360.0,500000.0,1.0,0.1428578061233175,outwardly propagating spherical flame; constant volume combustion chamber,0.1573727510686232,0.1573727510686232,0.208347904580546,0.208347904580546,0.1573727510686228,0.1573727510686228
37,x20100082:gdg1:p1:laminar burning velocity,campaign_16f8038c5740,0.469,0.3965418598714149,0.4027700199535584,0.3975519630599808,MEI_2021,True,9.661790716263784e-17,2.2077488535259537e-17,2.3177506088197773e-18,0.968851894986688,2.181695775283334e-17,0.0311481050133119,2.0856490663820386e-17,2.7815502069273667e-17,0.9,0.4083466583988541,0.2636005661926901,0.5965292446122273,True,campaign_16f8038c5740,10.1016/j.ijhydene.2021.09.188,0.469,368.0,101325.0,0.7,0.2222208348031304,flame cone method; modified Bunsen burner,0.1544949682912262,-0.1544949682912262,0.1412153092674659,-0.1412153092674659,0.1523412301492946,-0.1523412301492946
38,x20100082:gdg1:p3:laminar burning velocity,campaign_16f8038c5740,0.569,0.5554840922859061,0.5505192491223503,0.5574875266239369,MEI_2021,True,9.661790716263784e-17,2.2077488535259537e-17,2.3177506088197773e-18,0.968851894986688,2.181695775283334e-17,0.0311481050133119,2.0856490663820386e-17,2.7815502069273667e-17,0.9,0.4083466583988541,0.3692571606061421,0.8356305840520091,True,campaign_16f8038c5740,10.1016/j.ijhydene.2021.09.188,0.569,368.0,101325.0,0.9,0.2222216460901082,flame cone method; modified Bunsen burner,0.0237537921161578,-0.0237537921161578,0.0324793512788219,-0.0324793512788219,0.0202328178841179,-0.0202328178841179
39,x20100082:gdg1:p5:laminar burning velocity,campaign_16f8038c5740,0.5650000000000001,0.606983514037018,0.5855651953386594,0.6104738324228608,MEI_2021,True,9.661790716263784e-17,2.2077488535259537e-17,2.3177506088197773e-18,0.968851894986688,2.181695775283334e-17,0.0311481050133119,2.0856490663820386e-17,2.7815502069273667e-17,0.9,0.4083466583988541,0.4034913187265263,0.9131026349601252,True,campaign_16f8038c5740,10.1016/j.ijhydene.2021.09.188,0.5650000000000001,368.0,101325.0,1.1,0.2222212196032561,flame cone method; modified Bunsen burner,0.0743071044902972,0.0743071044902972,0.0363985758206359,0.0363985758206359,0.0804846591555057,0.0804846591555057
40,x20100082:gdg1:p7:laminar burning velocity,campaign_16f8038c5740,0.447,0.5086994776638147,0.4879393917430045,0.5122554061797021,MEI_2021,True,9.661790716263784e-17,2.2077488535259537e-17,2.3177506088197773e-18,0.968851894986688,2.181695775283334e-17,0.0311481050133119,2.0856490663820386e-17,2.7815502069273667e-17,0.9,0.4083466583988541,0.3381571629728807,0.765251152157883,True,campaign_16f8038c5740,10.1016/j.ijhydene.2021.09.188,0.447,368.0,101325.0,1.3,0.2222219974674633,flame cone method; modified Bunsen burner,0.1380301513731873,0.1380301513731873,0.0915870061364754,0.0915870061364754,0.1459852487241657,0.1459852487241657
41,x20100082:gdg1:p9:laminar burning velocity,campaign_16f8038c5740,0.341,0.4017839366239022,0.3959297462293927,0.4043472197119742,MEI_2021,True,9.661790716263784e-17,2.2077488535259537e-17,2.3177506088197773e-18,0.968851894986688,2.181695775283334e-17,0.0311481050133119,2.0856490663820386e-17,2.7815502069273667e-17,0.9,0.4083466583988541,0.2670852283174637,0.60441505037905,True,campaign_16f8038c5740,10.1016/j.ijhydene.2021.09.188,0.341,368.0,101325.0,1.5,0.2222222222222222,flame cone method; modified Bunsen burner,0.1782520135598304,0.1782520135598304,0.1610842997929403,0.1610842997929403,0.1857689727623875,0.1857689727623875
42,x20199002:gdg1:p1:laminar burning velocity,campaign_9268c5c9de04,0.021,0.0393856877560228,0.0434484154273951,0.0384351332658092,MEI_2021,True,0.0,1.6410688212119206e-16,3.877901355094695e-17,0.7371312444001579,0.0,0.2628687555998419,1.12982325286608e-17,0.0,0.9,0.3817576975811865,0.0268870510688746,0.0576944044938677,False,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,0.021,298.0,100000.0,0.8,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.8755089407629941,0.8755089407629941,1.068972163209292,1.068972163209292,0.8302444412290093,0.8302444412290093
43,x20199002:gdg1:p5:laminar burning velocity,campaign_9268c5c9de04,0.054,0.0734480935544593,0.0798026058821365,0.0753139883381805,MEI_2021,True,0.0,1.6410688212119206e-16,3.877901355094695e-17,0.7371312444001579,0.0,0.2628687555998419,1.12982325286608e-17,0.0,0.9,0.3817576975811865,0.0501401081160056,0.10759096159712,True,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,0.054,298.0,100000.0,1.2,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.3601498806381363,0.3601498806381363,0.4778260348543799,0.4778260348543799,0.3947034877440832,0.3947034877440832
44,x20199004:gdg1:p1:laminar burning velocity,campaign_9268c5c9de04,0.026,0.033537250141949,0.0353625094434027,0.0315245259781294,MEI_2021,True,0.0,1.6410688212119206e-16,3.877901355094695e-17,0.7371312444001579,0.0,0.2628687555998419,1.12982325286608e-17,0.0,0.9,0.3817576975811865,0.0228945540537962,0.0491272791092937,True,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,0.026,298.0,500000.0,0.9,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.2898942362288082,0.2898942362288082,0.3600965170539515,0.3600965170539515,0.2124817683895924,0.2124817683895924
45,x20199004:gdg1:p4:laminar burning velocity,campaign_9268c5c9de04,0.045,0.0478498642679226,0.0506116919999699,0.0464439470101231,MEI_2021,True,0.0,1.6410688212119206e-16,3.877901355094695e-17,0.7371312444001579,0.0,0.2628687555998419,1.12982325286608e-17,0.0,0.9,0.3817576975811865,0.0326652095598766,0.0700932135843695,True,campaign_9268c5c9de04,10.1016/j.fuel.2015.06.070,0.045,298.0,500000.0,1.2,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.0633303170649483,0.0633303170649483,0.1247042666659998,0.1247042666659998,0.032087711336069,0.032087711336069
46,x20199005:gdg1:p1:laminar burning velocity,campaign_bc661b9f179a,0.03,0.0453617336117076,0.0503379905904171,0.0450702819101884,MEI_2021,True,6.970126439917071e-17,0.0,0.0,0.9196528593570557,0.0,0.0803471406429443,0.0,0.0,0.9,0.3784974272872539,0.0310677856252485,0.0662321705537732,False,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,0.03,298.0,101325.0,0.85,0.0,heat flux burner; premixed,0.5120577870569217,0.5120577870569217,0.6779330196805723,0.6779330196805723,0.5023427303396134,0.5023427303396134
47,x20199005:gdg1:p9:laminar burning velocity,campaign_bc661b9f179a,0.049,0.0701406645046554,0.0752391861423497,0.070653960545433,MEI_2021,True,6.970126439917071e-17,0.0,0.0,0.9196528593570557,0.0,0.0803471406429443,0.0,0.0,0.9,0.3784974272872539,0.0480386209904618,0.1024116162312705,True,campaign_bc661b9f179a,10.1016/j.combustflame.2019.05.003,0.049,298.0,101325.0,1.25,0.0,heat flux burner; premixed,0.4314421327480708,0.4314421327480708,0.5354935947418314,0.5354935947418314,0.4419175621516939,0.4419175621516939
48,x20199006:gdg1:p1:laminar burning velocity,campaign_ccb03cfde00c,0.737,0.7966418091123858,0.8586752176194669,0.7965416850587166,MEI_2021,True,1.2586456795455773e-17,0.0,2.5267979222795844e-16,0.9988415690890412,0.0,0.0011584309109587,0.0,0.0,0.9,0.4070257099617848,0.5302663586838805,1.1968290306045908,True,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,0.737,298.0,50662.5,0.5,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.0809251141280675,0.0809251141280675,0.1650952749246497,0.1650952749246497,0.0807892605952735,0.0807892605952735
49,x20199006:gdg1:p4:laminar burning velocity,campaign_ccb03cfde00c,0.687,0.8056934175870708,0.7683881342763011,0.8058527553679161,MEI_2021,True,1.2586456795455773e-17,0.0,2.5267979222795844e-16,0.9988415690890412,0.0,0.0011584309109587,0.0,0.0,0.9,0.4070257099617848,0.5362913543735384,1.2104276487944143,True,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,0.687,298.0,50662.5,1.3,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.1727706223974829,0.1727706223974829,0.1184688999655037,0.1184688999655037,0.1730025551206929,0.1730025551206929
50,x20199008:gdg1:p10:laminar burning velocity,campaign_ccb03cfde00c,0.203,0.2721091603233476,0.2547671808437556,0.2721695616325102,MEI_2021,True,1.2586456795455773e-17,0.0,2.5267979222795844e-16,0.9988415690890412,0.0,0.0011584309109587,0.0,0.0,0.9,0.4070257099617848,0.1811232249660074,0.4088012188705977,True,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,0.203,298.0,101325.0,2.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.3404392134155055,0.3404392134155055,0.2550107430726879,0.2550107430726879,0.340736756810395,0.340736756810395
51,x20199008:gdg1:p1:laminar burning velocity,campaign_ccb03cfde00c,0.1159999999999999,0.1216047150828976,0.1367419418161731,0.1215625023149023,MEI_2021,True,1.2586456795455773e-17,0.0,2.5267979222795844e-16,0.9988415690890412,0.0,0.0011584309109587,0.0,0.0,0.9,0.4070257099617848,0.0809433910299604,0.1826919596798112,True,campaign_ccb03cfde00c,10.1016/j.jhazmat.2018.09.073,0.1159999999999999,298.0,101325.0,0.2,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.0483165093353257,0.0483165093353257,0.1788098432428731,0.1788098432428731,0.0479526061629518,0.0479526061629518
52,x20199018:gdg1:p5:laminar burning velocity,campaign_0ddb81cb8c2a,0.7690000000000001,0.6619556495509845,0.6501125395283837,0.6674378445604024,MEI_2021,True,0.0,2.7058324277804317e-17,0.0,0.9029135828623598,0.0,0.0970864171376401,0.0,1.0732251128896863e-16,0.9,0.4142338845795021,0.4374509890427666,1.0016785718814032,True,campaign_0ddb81cb8c2a,10.1016/j.fuel.2020.118425,0.7690000000000001,303.0,100000.0,1.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.1391994154083427,-0.1391994154083427,0.1546000786366924,-0.1546000786366924,0.1320704231984364,-0.1320704231984364
53,x20199021:gdg1:p2:laminar burning velocity,campaign_0ddb81cb8c2a,0.657,0.6061664160926169,0.630745296748066,0.6023237927003137,MEI_2021,True,0.0,2.7058324277804317e-17,0.0,0.9029135828623598,0.0,0.0970864171376401,0.0,1.0732251128896863e-16,0.9,0.4142338845795021,0.4005828765478357,0.9172576900068516,True,campaign_0ddb81cb8c2a,10.1016/j.fuel.2020.118425,0.657,333.0,100000.0,0.7,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.0773722738316333,-0.0773722738316333,0.0399614965782861,-0.0399614965782861,0.0832210156768437,-0.0832210156768437
54,x20199021:gdg1:p4:laminar burning velocity,campaign_0ddb81cb8c2a,0.8890000000000001,0.7660401233819434,0.7963042170970358,0.761443326378814,MEI_2021,True,0.0,2.7058324277804317e-17,0.0,0.9029135828623598,0.0,0.0970864171376401,0.0,1.0732251128896863e-16,0.9,0.4142338845795021,0.5062348358944914,1.1591803428425589,True,campaign_0ddb81cb8c2a,10.1016/j.fuel.2020.118425,0.8890000000000001,393.0,100000.0,0.7,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.1383125721237983,-0.1383125721237983,0.1042697220505785,-0.1042697220505785,0.1434833224085333,-0.1434833224085333
55,x20199024:gdg1:p2:laminar burning velocity,campaign_0ddb81cb8c2a,0.529,0.4996811773027792,0.4807767980795424,0.5089619685218713,MEI_2021,True,0.0,2.7058324277804317e-17,0.0,0.9029135828623598,0.0,0.0970864171376401,0.0,1.0732251128896863e-16,0.9,0.4142338845795021,0.330212492884418,0.7561230550961792,True,campaign_0ddb81cb8c2a,10.1016/j.fuel.2020.118425,0.529,333.0,100000.0,1.4,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.0554231052877519,-0.0554231052877519,0.0911591718723205,-0.0911591718723205,0.0378790765182018,-0.0378790765182018
56,x20199024:gdg1:p4:laminar burning velocity,campaign_0ddb81cb8c2a,0.648,0.6319355410954094,0.6068935529293737,0.6437173707616993,MEI_2021,True,0.0,2.7058324277804317e-17,0.0,0.9029135828623598,0.0,0.0970864171376401,0.0,1.0732251128896863e-16,0.9,0.4142338845795021,0.4176123093004449,0.9562518134786272,True,campaign_0ddb81cb8c2a,10.1016/j.fuel.2020.118425,0.648,393.0,100000.0,1.4,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.0247908316428867,-0.0247908316428867,0.0634358751089911,-0.0634358751089911,0.0066089957381183,-0.0066089957381183
57,x20199027:gdg1:p1:laminar burning velocity,campaign_b661f10f22f4,0.046,0.0508837017545778,0.0557831289977039,0.0505815689884207,MEI_2021,True,4.977412303865469e-17,0.0,1.4131731491276994e-16,0.8993217709721733,0.0,0.1006782290278264,0.0,1.4676645802396466e-16,0.9,0.4145507243040736,0.0336156572055821,0.0770221771484176,True,campaign_b661f10f22f4,10.1016/j.fuel.2019.116653,0.046,298.0,100000.0,0.9,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.1061674294473448,0.1061674294473448,0.2126767173413908,0.2126767173413908,0.0995993258352326,0.0995993258352326
58,x20199031:gdg1:p7:laminar burning velocity,campaign_b661f10f22f4,0.125,0.149679851899827,0.1538889645491586,0.1516715237691236,MEI_2021,True,4.977412303865469e-17,0.0,1.4131731491276994e-16,0.8993217709721733,0.0,0.1006782290278264,0.0,1.4676645802396466e-16,0.9,0.4145507243040736,0.0988840516422178,0.2265689733852786,True,campaign_b661f10f22f4,10.1016/j.fuel.2019.116653,0.125,473.0,100000.0,1.4,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.1974388151986166,0.1974388151986166,0.231111716393269,0.231111716393269,0.2133721901529888,0.2133721901529888
59,x20199035:gdg1:p1:laminar burning velocity,campaign_b61f71c9265e,0.0754,0.0770328236563635,0.0833931200216585,0.076208231854313,MEI_2021,True,2.353920879861217e-17,3.3812080123791076e-17,2.29254160470343e-16,0.8618661784806588,0.0,0.1381338215193407,0.0,1.917396304173489e-16,0.9,0.4178190349784211,0.0507246800065478,0.1169855762462455,True,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,0.0754,298.0,100000.0,0.8,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.0216554861586681,0.0216554861586681,0.1060095493588668,0.1060095493588668,0.0107192553622414,0.0107192553622414
60,x20199040:gdg1:p6:laminar burning velocity,campaign_b61f71c9265e,0.1305,0.1260189716059561,0.1289971035756989,0.1284794536085188,MEI_2021,True,2.353920879861217e-17,3.3812080123791076e-17,2.29254160470343e-16,0.8618661784806588,0.0,0.1381338215193407,0.0,1.917396304173489e-16,0.9,0.4178190349784211,0.0829811462965671,0.1913781854478884,True,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,0.1305,323.0,100000.0,1.3,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.0343373823298379,-0.0343373823298379,0.0115164476957936,-0.0115164476957936,0.0154831141109669,-0.0154831141109669
61,x20199043:gdg1:p2:laminar burning velocity,campaign_b61f71c9265e,0.1182,0.1189988368883421,0.1241865448899416,0.1208725262261727,MEI_2021,True,2.353920879861217e-17,3.3812080123791076e-17,2.29254160470343e-16,0.8618661784806588,0.0,0.1381338215193407,0.0,1.917396304173489e-16,0.9,0.4178190349784211,0.0783585183017485,0.1807170871486766,True,campaign_b61f71c9265e,10.1016/j.proci.2020.06.197,0.1182,373.0,100000.0,1.1,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.0067583493091554,0.0067583493091554,0.0506475879013676,0.0506475879013676,0.0226102049591599,0.0226102049591599
62,x20199050:gdg1:p2:laminar burning velocity,campaign_a1e35abfc26f,0.217,0.1485988007732498,0.1525383910447597,0.1487965720905371,MEI_2021,True,0.0,0.0,0.0,0.9212858256344116,8.056290574637242e-17,0.0787141743655882,8.695903996087956e-17,0.0,0.9,0.3596380478816642,0.1037113971491746,0.2129139535116533,False,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,0.217,298.0,101325.0,0.95,0.0,flame cone method; slot burner,0.3152128996624433,-0.3152128996624433,0.2970581057845174,-0.2970581057845174,0.3143015111035157,-0.3143015111035157
63,x20199050:gdg1:p5:laminar burning velocity,campaign_a1e35abfc26f,0.196,0.1718977141673803,0.1699147526401151,0.173738940517536,MEI_2021,True,0.0,0.0,0.0,0.9212858256344116,8.056290574637242e-17,0.0787141743655882,8.695903996087956e-17,0.0,0.9,0.3596380478816642,0.1199723820803389,0.2462968861965511,True,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,0.196,298.0,101325.0,1.1,0.0,flame cone method; slot burner,0.1229708460847942,-0.1229708460847942,0.1330879967341062,-0.1330879967341062,0.1135768340942041,-0.1135768340942041
64,x20199050:gdg1:p6:laminar burning velocity,campaign_a1e35abfc26f,0.17,0.1638866269023704,0.1616161769871296,0.1658929521006726,MEI_2021,True,0.0,0.0,0.0,0.9212858256344116,8.056290574637242e-17,0.0787141743655882,8.695903996087956e-17,0.0,0.9,0.3596380478816642,0.1143812127800836,0.2348185145499128,True,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,0.17,298.0,101325.0,1.2,0.0,flame cone method; slot burner,0.0359610182213506,-0.0359610182213506,0.0493166059580612,-0.0493166059580612,0.0241591052901612,-0.0241591052901612
65,x20199050:gdg1:p8:laminar burning velocity,campaign_a1e35abfc26f,0.114,0.1275298695412971,0.1276951179666485,0.1290466361171211,MEI_2021,True,0.0,0.0,0.0,0.9212858256344116,8.056290574637242e-17,0.0787141743655882,8.695903996087956e-17,0.0,0.9,0.3596380478816642,0.0890067812092387,0.1827261631558935,True,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,0.114,298.0,101325.0,1.4,0.0,flame cone method; slot burner,0.1186830661517294,0.1186830661517294,0.1201326137425312,0.1201326137425312,0.1319880361150974,0.1319880361150974
66,x20199051:gdg1:p1:laminar burning velocity,campaign_a1e35abfc26f,0.228,0.1368205197764218,0.1456421710428295,0.1360766791221777,MEI_2021,True,0.0,0.0,0.0,0.9212858256344116,8.056290574637242e-17,0.0787141743655882,8.695903996087956e-17,0.0,0.9,0.3596380478816642,0.0954909944821263,0.1960379063325615,False,campaign_a1e35abfc26f,10.1299/transjsme.14-00423,0.228,298.0,101325.0,0.8,0.0,flame cone method; slot burner,0.3999100009806061,-0.3999100009806061,0.3612185480577651,-0.3612185480577651,0.4031724599904487,-0.4031724599904487
67,x20199054:gdg1:p2:laminar burning velocity,campaign_c05311ec8444,0.0559999999999999,0.0694276719324686,0.0740768160857804,0.0694276719324686,MEI_2021,True,0.0,0.0,4.8087966486183444e-17,0.9999999999999996,8.724165859828701e-17,6.938893903907227e-17,0.0,1.9737395572600148e-16,0.9,0.3659738681243075,0.0481495431880762,0.1001089794587327,True,campaign_c05311ec8444,10.1016/j.ijhydene.2021.07.063,0.0559999999999999,360.0,300000.0,1.0,0.0,outwardly propagating spherical flame; constant volume combustion chamber,0.2397798559369415,0.2397798559369415,0.3228002872460825,0.3228002872460825,0.2397798559369415,0.2397798559369415
